Depth,GR,Log_ILD,RHOB,NPHI,PHI
160.60910483980217
1869.2090211254235
6.485104916446637
2165.963463826597
2.051018968491046
94.14442355401148
3.1619126845653445
60.50828252246352
0.3732910943374472
0.2324
293.5908810763757
2342.3271100278457
2.098788246749147
89.49461788918721
0.0065800985283314
179.37631801999137
10.663364456075993
2911.0601
102.75207423524502
1201.3736265420612
0.0020243533985008
4.110909006982148
17.055826260368
0.0020243533985008
1472.4
569.7865903986425
691.3586095646117
33.101099924144414
5.4944546232784015
55.18474494430192
50992.53457748378
2.654348110038925
64.83532106202301
22.174853258134057
0.0053733071516603
2543.5
369.600055878868
110.60817502163106
6.0876077280014925e-05
193.9820406078832
19.225041488389326
4.445639907932802
2235288.735725642
1526.3957154921482
2196.0918210098635
2454.02
0.3034290166845829
1287.2856664438352
0.0059188487520952
0.0072148645641069
136.07481297483463
2.3225442039854305
129856.54111094929
17.055826260368
3.1619126845653445
1.5065508420855955
24.09111841464985
26.7825618571482
403.3926912009644
13.992065281356805
282.9725104374216
1895.38
27.030351625347343
7.309901565129708
70.43813904762098
0.2324
357.8767650504743
20.69492776250444
45.27183509074035
0.0048556380010877
154.08914936345874
2998.47
119.371
8.50951045714897
2436.97
15.20120551124869
723.369
0.2324
0.0020243533985008
580.3785878132927
4.612459830464454
97.22839704706468
63.65206660107828
2556.4867254694914
38.71107770507021
0.5754768065793279
0.1004864892317084
11900.718277921396
18687.556882749752
1716.12
412487.649525299
409.0038472932035
6785.765971130659
14.517108985892737
0.2324
1.5275068289446263
0.0052995903263565
536.6794462691097
7040.397695036554
14.719040667613044
162.843163058378
0.0047016227201409
52.94451030524385
77.94768807094675
1386.15
63.068562137388994
6188.752163466988
18516.246296325728
36.63007351667948
1966.77
416.60698812893145
259079.0097957692
3995.978159744572
33.101099924144414
6.51503564015183
0.2324
198.49998130820228
34.18542240340835
1665.9544978851402
27.91580914660614
13.610782273808358
654.193016471463
0.2324
11.373425924462747
0.0317804720427303
73.75742846136329
0.4169102500053958
281.67250649364144
0.0051551767821243
49.41105149303665
1.5702973450277122
139.88671833772307
16.899473901579654
4.245573747933186
6.948864549619719
10.861590126271556
4826.301712004116
0.0291181880561098
3923.050951150474
0.2324
0.0044284374545321
1903.9565168594795
0.0020243533985008
113.70667566496616
29616.34492801804
0.2679555755032551
2307.6201
0.3732910943374472
0.0004992871377778
260.4642004175228
41.099120023256205
0.0062839757940916
3370.007761587078
5100.490462199877
258.07650066650933
9808.035362634637
150.582017348641
14.45041593890813
847.714
790.127660652473
21259.18584683977
73028.1276310287
310.2701774724111
45.27183509074035
6540.343572837806
856.852
0.0020243533985008
147.15470909182417
122.96524546663164
145699.66851127398
345.333
420155.5521944183
3521119202731.5425
137.33376447262737
0.304829433513537
1.066595123263251
585.7481964604799
1024.3
0.0353309648677912
0.2324
4609.104712130762
1826.6650598701624
31.90392463633224
10.468756434481406
819.7767185766121
308.8447653229129
6.853532527904564
82.7561922189418
376.4707034200538
416.60698812893145
119.0649285931332
484.9752750318449
572.4
5.199087411570235
2464.0256671250413
5.080754057247247
147.15470909182417
21.670144535250262
0.2324
1.096473978736304
10.090130451471572
0.3681698843243093
5592.522321185201
20.31724218629688
2.1182060401602083
8.470416917155159
85.46711118317316
110.60817502163106
210.979
1.485882352065805
4.364506304109309
52.45916301425075
323.39860183658
1590.9819121542912
0.3732910943374472
0.3732910943374472
134.862
0.0073489846506407
0.0020243533985008
458.9042990105549
49.18405219297044
10129.325991812902
119.371
0.2871174828282893
4.384649822831191
1136.790987750565
27010.68965936005
270.2379604691152
105.63049952396946
119.371
192.2037890504017
52662.942861308766
13981.887407407285
13.42405487654488
0.3872986146784468
0.1330744934393962
0.0020243533985008
4.364506304109309
92.42627351914425
688.068
260.4642004175228
104.66217482902692
48.95809575033529
0.0063713853328106
3.663895943780007
1.4520630624616373
2.4771998152297154
14.923781200883695
751.1031498663582
3.872046844742892
1801.6048976076256
4262.065859497983
176.1026729603497
4.741670078705667
964.668
25.81391062582493
0.0020243533985008
1056.0488132134906
2724736.8813446006
1062.72
1696.92361164083
234119.10946870223
0.000292667715326
630.5326633540843
6600.854222509781
122.4003308612965
4421.997277973313
206.89908692680547
15615.674370468623
23.11313513284584
8.667697248977452
2829.0388208537192
60464.26860028451
1.4790560603009502
152.67659968108694
285.5905457524153
28.304115543770703
42414.56588280448
3432.6542227351088
19.40290978192438
0.7870702528226815
80.87262746208235
1840.35
188.6960406953529
0.5058639420687423
3293.3050076315285
0.0088760287926965
52.94451030524385
1305.191694409327
31155.09945500196
2349.1299
0.2324
1742.58
0.2324
25.81391062582493
46720.835653053335
222.71794111155825
45.69068589309892
8.548784425672366
69.3167
28.304115543770703
6785.765971130659
0.0887387611988796
119.371
376.4707034200538
0.8511574740166638
1075.680139200773
512.5273785827042
93643.74832728792
6631.31916432611
1239.25
99.0597
0.0020243533985008
1.4996295972155949
19.40290978192438
2908.289550781433
142.48713011284065
3.980515677513296
24521.108410911773
1.4255626909344108
2998.47
104.1813463562116
15543.934404508596
2546.6399
3977.620237418841
6848.547245976886
12.13076958891099
21.1427
1.3995459552142162
8.126558820062833
2396.881103535143
106.11801627764258
6.916940772623375
1195.8543962463552
56.21059687839025
2546.5701
596.6369107389328
22.69131690468906
1.534556735683836
117.733
205.102
136.7028394574989
0.2324
0.0682535697508256
31011.96981990864
224.7785067623048
9.330402149882438
0.0092515991217832
1.4996295972155949
333.992460485916
1471.190201651308
14.923781200883695
69.3416
0.0368259196963814
1673.643382556097
1540.517786507591
13.86379870677615
39766.55558830277
0.5970712222946046
966.781
2317.6499
115.28832530761666
6975.857709132464
0.0066716271076788
10082.79085765151
0.2324
28942.26481343485
12519.03509483512
5.400725913271663e-05
1632.72
0.2324
5696.484020118697
21.176923189170672
20.130992121866807
3354.5256097205856
660.2455493386926
0.2324
66.34536877018424
187.82915225908587
21.07963429131799
142.48713011284065
1376333582529.6868
330.9307202795304
30.05016421263785
0.4305673537557958
3174.195268698384
0.5200348634281596
16619185223016.096
1.8792029253332625
0.3499859245195448
69.15263230710508
284071.7291741545
21.07963429131799
1513.4
2.7539509018211805
58.05193791865049
0.0090827560320536
53.188865258644
378.208229759618
4848.576556423896
72.41134418468882
110.60817502163106
78.6688528221673
0.4613578745888034
13108.975448490131
56.21059687839025
409.0038472932035
14981.75326288207
7204.372149543601
2.79225811143987
116.89197555469464
119.371
1457.7036631076414
2.098788246749147
7863.06988754928
616.1814822412509
51.50177531820372
0.0275528720045969
0.3732910943374472
30028.305625119247
36.63007351667948
109514.5003156683
0.2366292822875196
0.5297020055156981
862.773
141.83253002183437
428.2775271327903
21.07963429131799
59.131089282882336
890.6186557765772
5007.405736258132
0.0027686751628293
1.6825916764356537
184.401241690194
369.600055878868
0.2324
120.16650622465734
120.16650622465734
127.5794412061977
2433.4099
117.733
469.5924142791338
34.18542240340835
27.65990230627327
2278.498825409727
8.315830521358706
678.834
117.733
8.164065350774516
36942.08019515906
132.36678182293835
102.28002095511904
2533.051171915153
510.1727766730608
0.2729367119687262
84.68362616003107
2226.6392609346867
2353.137659195619
320.433976525902
5316.306896117731
0.2324
13.300995306611902
0.015353013481151
7.309901565129708
1379.3414058883832
16.13895057546191
14776.217406312991
0.2324
22.901254855581744
30989411.6118524
0.0020243533985008
290.8995059372126
1094082982.5468469
13414.290175217551
50721348.055255376
0.0080209043496144
1069.55
304.60769958877137
172.88877242046854
1.1066184538793709
10.517072916699409
0.5495787497763638
607.7280398081695
473.937039565652
20.22390274873775
303.2083014275899
87.45768381011905
53.43434798417579
10461.14142688557
12693.173748245565
14844.414125763857
379.9537753095835
22.796044206025183
0.2324
0.1778613354070035
1483.8
2.409696256830247
160.60910483980217
8.62787698308044
3.680805933454919
0.3266282460366901
0.2324
0.2324
8.828824640178247
63.068562137388994
740.039
33.101099924144414
128.16825897466936
75.82361786819133
0.0014869639745136
134.20799186574962
19.76359845678948
127.5794412061977
0.2249421304020702
0.4853283044243783
106.60778306881542
213.6766662642908
0.2432580507601619
117.733
1.5416391798782538
0.2324
2.691269853772622
22.901254855581744
52.94451030524385
12329329085.023832
0.1556279721187687
22.796044206025183
491.7212375354754
11.800206786370328
0.5012266398729405
41.28880491221193
125.82916877353932
2.779430199105511
1.905342469189756
1886.5027689203864
97.67713555257964
0.2324
22363.733641016457
217.64878974838112
279.0903882119578
0.004001797884013
92785.30730465733
0.2324
0.0549712069558476
73.75742846136329
0.2324
7.377532093681943
3464.412819940869
6.759508373726517
292.2420952785355
210.7452191993968
0.2324
0.4093015745943407
19.582423696347306
7.832643650578241
248.74258699986385
117.733
5.887371359924495
0.0127116600282886
52.45916301425075
1069.55
318.9618708695578
2156.0128115858347
6.759508373726517
2.870478492103078
0.0559930893443908
10.56561239411923
275.26152512799257
5.806602047136519
999.2784484051118
0.0064007912061886
1984.518397888087
11.85466831529505
85.46711118317316
1065.8192784896985
48.286435767056574
1307.4
6.728454517893391
262.8739909442801
5007.405736258132
5.24718888414151
0.2324
109.5942195086055
1733.3199
87.05589448545557
16351.539106919156
63605.765880100575
113.18429585298364
3.3569674788203305
4.5074783596385855
1065.8192784896985
0.004469408945467
80.87262746208235
7.0455226311919406
1760.5996338330272
4.092023080878095
0.0903883625496943
12.819935072333534
24.20230622399264
75.82361786819133
0.3732910943374472
354.5960751843248
15543.934404508596
5.444086442488398
14708.33398939498
41.67080509027503
193.0908677606579
19840.370994501307
3.889917513880357
5195.305578419557
0.1577927432287189
214.66284880761185
8.08922459809507
0.0080951130097171
13.800107032391486
73.75742846136329
29075.842132953054
0.2324
7.584201157103619
56.21059687839025
5666189.199452407
1.88787601609568
0.0599972396101371
1413.58
0.2324
0.000247960442009
103.22630618425622
3594.412795244504
124.10290846665572
176.9154401423819
352.96702543855264
53.43434798417579
1393.67
16351.539106919156
195.77674438317547
0.0183732258975136
23.00695108415724
14.584109841492298
963.1373090829944
296.30715656769496
19034.94756818109
0.0213884081082942
282766.6753098328
96.33709521345924
119.0649285931332
271.4851905191552
0.0020243533985008
231.07529583485527
73.08128719784114
36.127542644335605
20.31724218629688
38505.205951066695
6188.752163466988
10082.79085765151
1.1857544084777525
0.2324
880.462
0.2324
3.872046844742892
70.11453920955567
44618.268109424695
0.0040574625330426
21.07963429131799
172.88877242046854
2.910406590033289
262.8739909442801
0.9954117292602932
9.54771197656122
35.14306909895273
1.3676917172875576
17.533616338994925
304.60769958877137
90.32261375978833
2739.3049468075646
0.2324
2057.7
5340.843262898178
0.4853283044243783
865.322
1.7618812319911736
0.2455086515925967
388.80309259860536
67.26822688905173
47589.34849415249
13.927784337531994
42.65
0.162213039615602
1.153442666216184
3695.104180454509
30.608779081807285
15.2713636795443
1.940761664459968
242904.2860717516
19.946449429243508
44.03818008030855
0.2716828134843357
0.0755302175298689
0.2818775451398987
0.0020243533985008
16.21343672129751
707.596
346.5253235918542
14.517108985892737
0.2324
0.0063421145529487
6.080229274736093
6.916940772623375
89.49461788918721
40.91030656560431
4.384649822831191
911.361618685861
0.2324
3496.465244730471
0.0020243533985008
15.844412275187034
8.392767810937695
436.2389543348037
0.0562515144135546
6.57531214318738
78.6688528221673
0.2324
11.531629257239238
1313.48
0.2324
2.3225442039854305
0.4266203024462142
0.2324
3.4351529642120804
20.790441123188465
808.5301370122596
125.82916877353932
131.65
1166.8
26.052738523036687
2.3548505851964725
10.277700038851096
30.05016421263785
36267.88161834182
1804.74
11106.47733342532
0.097299172782888
0.2324
1.5848255898313133
255.7106891830269
2777.408432507861
31298.8896767193
362.854798699287
0.0049231794894335
73.08128719784114
5.151426889708872
2506.05
0.0006402343944698
0.1730146238224797
0.2324
332.4580658015936
19.136719729800053
289.614
38.71107770507021
11.964346602592302
0.2324
873.404
103.22630618425622
362590.8569345169
1930.440380950146
15.6991650620047
2.8837266198906355
0.2324
251.04393025084616
0.086719030726997
1843.5651948974617
79.03193340889055
2.9373334007751555
76.87831758044936
80072.97276167013
10.663364456075993
602.156939875788
27.78756113435828
0.2324
45.27183509074035
2273530278855.1465
4.206654175244887
54.93122072050648
71.0898261505982
67219.29576127887
59.67816461439551
10.136699460081832
9069.547185121128
6540.343572837806
120.721111052608
2477.6001
12.019565686491358
137.33376447262737
2.691269853772622
1.342731135629766
9.03445247073844
747.652507061859
1218.0846257511882
717.3014191663002
428.2775271327903
15.41265291417478
354.5960751843248
23.760610457925686
1482.36
2.779430199105511
915.567828632476
28153.58969282684
0.0043878415530968
2481.4299
40.53527794883482
3729.290940228661
18.27551411922009
288.2328028863417
0.1061952630585652
5.4944546232784015
6.250556597429119
0.0076247508115298
84.29458113296637
0.5597950953255004
4738.22097241571
4893.435135204391
307.4259016590355
3941.157019689546
41.67080509027503
9898.778392444816
0.0002139878639812
858.705
3.858935477905524e-05
67841.20242592302
808.5301370122596
39.795502967035766
0.2324
0.0052268848280026
301.81533224117163
33.40734821813095
1881.25
0.183687699020771
119.371
117.733
9.41672616168742
0.0977482379398637
2921.712188058792
0.0044080927710617
568957962.6307943
1636.87
36.63007351667948
10.136699460081832
38.35620962550422
51.97826494738902
3941.157019689546
2.678905891569108
16.438964169412625
0.007115883267179
3370.007761587078
19.582423696347306
117.97344922706132
4.404886309994008
8386.662884241761
