Depth,GR,Log_ILD,RHOB,NPHI,PHI,PERM,well
7585.0,76.968,3.013,2.161,0.379,0.2927,117.733,freeman_2
7585.5,74.112,3.031,2.166,0.372,0.081,117.733,freeman_2
7586.0,77.726,3.035,2.178,0.356,0.2813,0.2324,freeman_2
7586.5,76.857,2.923,2.178,0.341,0.2813,126.088,freeman_2
7587.0,79.359,2.855,2.159,0.343,0.294,161.935,freeman_2
7587.5,83.22,2.558,2.135,0.403,0.31,0.2324,freeman_2
7588.0,91.038,2.18,2.125,0.479,0.3167,0.2324,freeman_2
7588.5,96.2,1.962,2.127,0.48,0.3153,0.2324,freeman_2
7589.0,100.44,2.026,2.133,0.477,0.3113,0.2324,freeman_2
7589.5,103.948,2.107,2.14,0.453,0.3067,0.2324,freeman_2
7590.0,105.319,2.085,2.154,0.484,0.2973,0.2324,freeman_2
7590.5,102.578,1.937,2.176,0.508,0.2827,0.2324,freeman_2
8846.0,119.379,1.852,2.289,0.4,0.2073,32.9396,freeman_2
8846.5,119.061,1.975,2.3,0.4,0.2,35.3281,freeman_2
8847.0,117.366,2.027,2.298,0.431,0.2013,35.6896,freeman_2
8847.5,114.393,1.976,2.292,0.403,0.2053,37.4858,freeman_2
8848.0,113.028,2.035,2.286,0.406,0.2093,0.2324,freeman_2
8848.5,112.793,2.079,2.266,0.404,0.2227,0.2324,freeman_2
8849.0,106.731,2.088,2.217,0.428,0.2553,0.2324,freeman_2
8849.5,111.435,1.907,2.158,0.396,0.2947,0.2324,freeman_2
8850.0,120.877,1.781,2.133,0.389,0.3113,0.2324,freeman_2
8850.5,117.603,1.857,2.15,0.378,0.3,0.2324,freeman_2
8851.0,123.821,1.947,2.175,0.421,0.2833,0.2324,freeman_2
8851.5,125.685,1.93,2.193,0.425,0.2713,0.2324,freeman_2
8852.0,126.953,1.85,2.213,0.42,0.258,68.8457,freeman_2
8852.5,123.995,1.962,2.238,0.402,0.2413,178.515,freeman_2
8853.0,122.148,2.004,2.261,0.395,0.226,278.812,freeman_2
8853.5,121.09,2.009,2.276,0.379,0.216,205.102,freeman_2
8854.0,127.647,1.993,2.272,0.349,0.2187,114.766,freeman_2
8854.5,120.415,2.027,2.257,0.357,0.2287,0.2324,freeman_2
8876.5,106.348,2.137,2.287,0.358,0.2087,117.733,freeman_2
8877.0,106.049,2.03,2.305,0.357,0.1967,755.234,freeman_2
8877.5,110.305,1.986,2.328,0.405,0.1813,740.039,freeman_2
8878.0,115.486,1.95,2.341,0.394,0.1727,727.613,freeman_2
8878.5,117.466,1.816,2.337,0.399,0.1753,708.303,freeman_2
8879.0,123.175,1.699,2.322,0.409,0.1853,662.098,freeman_2
8879.5,117.538,1.695,2.304,0.44,0.1973,600.647,freeman_2
8880.0,122.4,1.831,2.284,0.454,0.2107,562.934,freeman_2
8880.5,117.881,1.895,2.266,0.468,0.2227,551.355,freeman_2
8881.0,121.059,1.85,2.262,0.481,0.2253,541.136,freeman_2
8881.5,117.3,1.797,2.278,0.459,0.2147,532.405,freeman_2
8882.0,117.48,1.806,2.297,0.41,0.202,535.671,freeman_2
8882.5,120.827,1.787,2.293,0.389,0.2047,546.438,freeman_2
8883.0,118.152,1.766,2.264,0.399,0.224,555.04,freeman_2
8883.5,119.723,1.755,2.236,0.425,0.2427,565.981,freeman_2
8884.0,119.035,1.737,2.225,0.426,0.25,612.215,freeman_2
8884.5,121.727,1.723,2.222,0.436,0.252,747.367,freeman_2
8885.0,123.207,1.746,2.22,0.434,0.2533,1033.9,freeman_2
8885.5,120.405,1.821,2.23,0.441,0.2467,1493.04,freeman_2
8886.0,124.531,1.888,2.249,0.44,0.234,1970.54,freeman_2
8886.5,117.934,1.838,2.246,0.459,0.236,2275.8899,freeman_2
8887.0,116.855,1.716,2.207,0.512,0.262,2418.5801,freeman_2
8887.5,115.3,1.629,2.166,0.505,0.2893,117.733,freeman_2
8888.0,122.961,1.637,2.164,0.508,0.2907,117.733,freeman_2
8888.5,124.727,1.682,2.199,0.436,0.2673,117.733,freeman_2
8889.0,125.59,1.727,2.232,0.391,0.2453,117.733,freeman_2
8889.5,120.333,1.763,2.233,0.38,0.2447,117.733,freeman_2
9147.0,125.066,2.187,2.27,0.39,0.22,0.2324,freeman_2
9147.5,127.315,1.925,2.325,0.465,0.1833,0.2324,freeman_2
9148.0,124.26,1.861,2.359,0.498,0.1607,0.2324,freeman_2
9148.5,123.919,1.781,2.357,0.497,0.162,0.2324,freeman_2
9149.0,126.431,1.725,2.343,0.432,0.1713,23.1566,freeman_2
9149.5,126.59,1.663,2.336,0.385,0.176,23.1987,freeman_2
9150.0,124.965,1.617,2.336,0.349,0.176,22.1026,freeman_2
9150.5,123.326,1.603,2.335,0.36,0.1767,21.2175,freeman_2
9151.0,123.62,1.589,2.329,0.395,0.1807,0.2324,freeman_2
9151.5,123.519,1.569,2.32,0.449,0.1867,0.2324,freeman_2
9152.0,129.669,1.558,2.314,0.598,0.1907,0.2324,freeman_2
9152.5,130.983,1.55,2.312,0.804,0.192,0.2324,freeman_2
9153.0,131.691,1.546,2.312,0.671,0.192,0.2324,freeman_2
9153.5,128.553,1.541,2.313,0.502,0.1913,0.2324,freeman_2
9154.0,131.494,1.534,2.316,0.469,0.1893,0.2324,freeman_2
9154.5,131.108,1.538,2.318,0.454,0.188,0.2324,freeman_2
9155.0,121.278,1.548,2.318,0.439,0.188,0.2324,freeman_2
9155.5,116.341,1.546,2.317,0.432,0.1887,0.2324,freeman_2
9156.0,117.894,1.542,2.315,0.421,0.19,117.733,freeman_2
9156.5,121.763,1.558,2.309,0.414,0.194,654.625,freeman_2
9157.0,120.626,1.597,2.297,0.403,0.202,682.953,freeman_2
9157.5,110.133,1.625,2.285,0.443,0.21,714.107,freeman_2
9158.0,108.611,1.648,2.279,0.444,0.214,729.496,freeman_2
9158.5,122.167,1.683,2.283,0.598,0.2113,723.369,freeman_2
9159.0,133.278,1.693,2.296,0.623,0.2027,722.119,freeman_2
9159.5,138.945,1.689,2.316,0.665,0.1893,732.217,freeman_2
9160.0,128.816,1.667,2.332,0.571,0.1787,737.414,freeman_2
9160.5,116.813,1.625,2.339,0.532,0.174,716.712,freeman_2
9161.0,114.924,1.576,2.341,0.55,0.1727,685.176,freeman_2
9161.5,121.581,1.558,2.343,0.618,0.1713,675.539,freeman_2
9162.0,136.657,1.54,2.345,0.534,0.17,694.517,freeman_2
9162.5,140.498,1.52,2.345,0.437,0.17,711.82,freeman_2
9163.0,134.008,1.521,2.341,0.391,0.1727,698.389,freeman_2
9163.5,121.896,1.523,2.335,0.396,0.1767,672.72,freeman_2
9164.0,115.976,1.519,2.333,0.444,0.178,670.245,freeman_2
9164.5,120.619,1.508,2.335,0.463,0.1767,692.943,freeman_2
9165.0,121.667,1.488,2.339,0.474,0.174,710.075,freeman_2
9165.5,125.46,1.474,2.341,0.48,0.1727,704.638,freeman_2
9166.0,124.101,1.447,2.339,0.586,0.174,696.638,freeman_2
9166.5,129.842,1.429,2.335,0.627,0.1767,701.806,freeman_2
9167.0,130.915,1.413,2.331,0.59,0.1793,710.076,freeman_2
9167.5,133.99,1.408,2.329,0.457,0.1807,707.596,freeman_2
9168.0,131.552,1.421,2.329,0.434,0.1807,698.93,freeman_2
9168.5,136.151,1.465,2.331,0.449,0.1793,702.181,freeman_2
9169.0,128.973,1.507,2.333,0.408,0.178,719.472,freeman_2
9169.5,125.526,1.51,2.332,0.388,0.1787,731.48,freeman_2
9170.0,120.24,1.498,2.329,0.387,0.1807,720.22,freeman_2
9170.5,123.891,1.552,2.325,0.423,0.1833,676.499,freeman_2
9171.0,129.286,1.689,2.323,0.444,0.1847,117.733,freeman_2
9171.5,129.589,1.836,2.323,0.468,0.1847,117.733,freeman_2
9172.0,124.688,1.88,2.321,0.472,0.186,117.733,freeman_2
9172.5,120.532,1.83,2.316,0.441,0.1893,117.733,freeman_2
9306.0,134.083,1.521,2.275,0.536,0.2167,0.2324,freeman_2
9306.5,128.611,1.526,2.25,0.488,0.2333,0.2324,freeman_2
9307.0,126.361,1.666,2.255,0.411,0.23,0.2324,freeman_2
9307.5,128.142,1.867,2.275,0.381,0.2167,0.2324,freeman_2
9308.0,120.656,2.033,2.29,0.382,0.2067,0.2324,freeman_2
9308.5,121.671,2.088,2.292,0.4,0.2053,0.2324,freeman_2
9309.0,112.475,2.032,2.286,0.489,0.2093,0.2324,freeman_2
9309.5,114.36,1.885,2.28,0.678,0.2133,0.2324,freeman_2
9310.0,113.308,1.767,2.281,0.723,0.2127,0.2324,freeman_2
9310.5,109.679,1.644,2.28,0.467,0.2133,0.2324,freeman_2
9311.0,111.376,1.509,2.267,0.382,0.222,0.2324,freeman_2
9311.5,112.521,1.446,2.259,0.354,0.2273,0.2324,freeman_2
9312.0,123.92,1.517,2.275,0.358,0.2167,0.2324,freeman_2
9312.5,133.212,1.614,2.307,0.397,0.1953,0.2324,freeman_2
9313.0,139.598,1.643,2.327,0.42,0.182,0.2324,freeman_2
9313.5,143.634,1.595,2.329,0.423,0.1807,102.944,freeman_2
9314.0,138.711,1.549,2.329,0.538,0.1807,1533.47,freeman_2
9314.5,140.426,1.536,2.328,0.615,0.1813,1805.45,freeman_2
9315.0,134.511,1.536,2.303,0.586,0.198,1867.59,freeman_2
9315.5,133.084,1.531,2.26,0.439,0.2267,1709.7,freeman_2
9316.0,121.907,1.562,2.236,0.374,0.2427,1502.36,freeman_2
9316.5,117.194,1.648,2.256,0.362,0.2293,1422.41,freeman_2
9317.0,118.701,1.686,2.286,0.34,0.2093,1539.48,freeman_2
9317.5,130.137,1.679,2.296,0.376,0.2027,1853.96,freeman_2
9318.0,127.99,1.74,2.293,0.454,0.2047,2246.8799,freeman_2
9318.5,128.708,1.834,2.296,0.594,0.2027,2477.6001,freeman_2
9319.0,120.082,1.575,2.297,0.497,0.202,2432.74,freeman_2
9319.5,122.604,1.204,2.287,0.482,0.2087,2298.5901,freeman_2
9320.0,119.151,1.044,2.279,0.459,0.214,2243.6799,freeman_2
9320.5,117.411,1.068,2.28,0.474,0.2133,2197.05,freeman_2
9321.0,113.473,1.135,2.278,0.467,0.2147,2025.92,freeman_2
9321.5,105.387,1.171,2.259,0.414,0.2273,1785.64,freeman_2
9322.0,100.179,1.174,2.229,0.423,0.2473,1611.67,freeman_2
9322.5,103.639,1.172,2.209,0.382,0.2607,1564.55,freeman_2
9323.0,105.404,1.157,2.22,0.463,0.2533,1648.13,freeman_2
9323.5,118.558,1.135,2.257,0.438,0.2287,1806.24,freeman_2
9324.0,127.144,1.14,2.286,0.456,0.2093,1917.0601,freeman_2
9324.5,126.554,1.21,2.289,0.388,0.2073,1896.54,freeman_2
9325.0,121.26,1.225,2.273,0.322,0.218,1797.99,freeman_2
9325.5,121.371,1.194,2.257,0.368,0.2287,1733.3199,freeman_2
9326.0,123.139,1.15,2.251,0.424,0.2327,1742.75,freeman_2
9326.5,121.126,1.091,2.253,0.564,0.2313,1765.21,freeman_2
9327.0,122.06,0.835,2.257,0.624,0.2287,1729.66,freeman_2
9327.5,119.328,0.669,2.257,0.663,0.2287,1666.87,freeman_2
9328.0,123.559,0.714,2.255,0.645,0.23,1650.51,freeman_2
9328.5,119.282,0.96,2.255,0.578,0.23,1677.86,freeman_2
9329.0,119.591,1.186,2.256,0.453,0.2293,1689.86,freeman_2
9329.5,125.1,1.173,2.251,0.395,0.2327,1665.5601,freeman_2
9330.0,127.045,1.2,2.235,0.431,0.2433,1624.83,freeman_2
9330.5,128.457,1.264,2.215,0.445,0.2567,1572.96,freeman_2
9331.0,130.54,1.316,2.196,0.418,0.2693,1519.99,freeman_2
9331.5,133.064,1.277,2.187,0.404,0.2753,1501.41,freeman_2
9332.0,132.427,1.27,2.198,0.432,0.268,1535.63,freeman_2
9332.5,124.725,1.222,2.231,0.448,0.246,1600.92,freeman_2
9333.0,116.654,1.188,2.264,0.473,0.224,1679.1899,freeman_2
9333.5,117.571,1.18,2.271,0.452,0.2193,1780.33,freeman_2
9334.0,119.032,1.26,2.259,0.473,0.2273,1931.72,freeman_2
9334.5,123.149,1.365,2.249,0.422,0.234,2149.3301,freeman_2
9335.0,126.706,1.406,2.249,0.383,0.234,2365.1899,freeman_2
9335.5,120.588,1.4,2.248,0.385,0.2347,2430.75,freeman_2
9336.0,121.976,1.43,2.25,0.397,0.2333,117.733,freeman_2
9336.5,112.85,1.478,2.263,0.491,0.2247,117.733,freeman_2
9337.0,111.577,1.487,2.283,0.577,0.2113,117.733,freeman_2
9337.5,111.294,1.469,2.297,0.522,0.202,117.733,freeman_2
9338.0,117.83,1.491,2.299,0.455,0.2007,117.733,freeman_2
9338.5,122.15,1.554,2.295,0.405,0.2033,117.733,freeman_2
9348.0,132.046,1.624,2.318,0.417,0.188,117.733,freeman_2
9348.5,132.494,1.622,2.319,0.372,0.1873,1619.6801,freeman_2
9349.0,131.859,1.64,2.321,0.4,0.186,2023.3199,freeman_2
9349.5,133.03,1.663,2.325,0.391,0.1833,2120.1499,freeman_2
9350.0,129.878,1.7,2.327,0.407,0.182,2038.0601,freeman_2
9350.5,123.627,1.715,2.321,0.479,0.186,1985.49,freeman_2
9351.0,116.404,1.644,2.3,0.672,0.2,2031.73,freeman_2
9351.5,114.709,1.507,2.272,0.525,0.2187,2155.26,freeman_2
9352.0,120.21,1.456,2.253,0.486,0.2313,2307.6201,freeman_2
9352.5,127.227,1.501,2.255,0.467,0.23,2423.1499,freeman_2
9353.0,126.41,1.566,2.272,0.455,0.2187,2436.97,freeman_2
9353.5,125.315,1.583,2.29,0.431,0.2067,2349.1299,freeman_2
9354.0,135.896,1.557,2.292,0.44,0.2053,2230.1101,freeman_2
9354.5,127.901,1.485,2.264,0.467,0.224,2133.4199,freeman_2
9355.0,124.971,1.416,2.218,0.42,0.2547,2057.7,freeman_2
9355.5,125.748,1.429,2.203,0.441,0.2647,1991.92,freeman_2
9356.0,126.079,1.524,2.237,0.448,0.242,1941.9,freeman_2
9356.5,122.725,1.603,2.286,0.465,0.2093,1918.49,freeman_2
9357.0,118.547,1.659,2.314,0.517,0.1907,1902.58,freeman_2
9357.5,123.397,1.652,2.318,0.49,0.188,1842.8199,freeman_2
9358.0,124.811,1.622,2.315,0.4,0.19,1732.28,freeman_2
9358.5,126.49,1.602,2.31,0.38,0.1933,1643.15,freeman_2
9359.0,125.995,1.604,2.306,0.408,0.196,1645.6899,freeman_2
9359.5,120.099,1.638,2.315,0.493,0.19,1744.16,freeman_2
9360.0,118.086,1.686,2.331,0.553,0.1793,1840.35,freeman_2
9360.5,120.068,1.704,2.343,0.63,0.1713,1804.74,freeman_2
9361.0,129.367,1.643,2.349,0.614,0.1673,1661.97,freeman_2
9361.5,135.262,1.575,2.352,0.484,0.1653,1553.41,freeman_2
9362.0,133.683,1.563,2.356,0.376,0.1627,1528.6,freeman_2
9362.5,137.576,1.551,2.36,0.374,0.16,1482.65,freeman_2
9363.0,138.076,1.553,2.358,0.379,0.1613,1313.48,freeman_2
9363.5,139.329,1.579,2.35,0.445,0.1667,1122.0601,freeman_2
9364.0,133.99,1.581,2.342,0.406,0.172,69.8326,freeman_2
9364.5,125.94,1.562,2.338,0.448,0.1747,83.452,freeman_2
9365.0,125.136,1.546,2.341,0.397,0.1727,110.363,freeman_2
9365.5,123.318,1.57,2.347,0.413,0.1687,123.906,freeman_2
9366.0,121.321,1.62,2.351,0.409,0.166,131.65,freeman_2
9366.5,118.862,1.639,2.347,0.424,0.1687,171.001,freeman_2
9367.0,121.234,1.628,2.336,0.477,0.176,257.16,freeman_2
9367.5,128.05,1.637,2.321,0.525,0.186,335.56,freeman_2
9368.0,129.903,1.664,2.313,0.541,0.1913,325.86,freeman_2
9368.5,123.32,1.642,2.32,0.592,0.1867,239.13,freeman_2
9369.0,115.338,1.538,2.33,0.538,0.18,131.07,freeman_2
9369.5,122.718,1.431,2.323,0.479,0.1847,69.0011,freeman_2
9370.0,119.713,1.347,2.301,0.421,0.1993,58.1799,freeman_2
9370.5,118.463,1.311,2.279,0.41,0.214,89.7603,freeman_2
9371.0,118.506,1.306,2.268,0.379,0.2213,158.436,freeman_2
9371.5,122.186,1.325,2.267,0.405,0.222,210.979,freeman_2
9372.0,130.52,1.353,2.278,0.442,0.2147,247.126,freeman_2
9372.5,134.121,1.398,2.297,0.461,0.202,318.179,freeman_2
9373.0,129.44,1.457,2.312,0.473,0.192,424.145,freeman_2
9373.5,127.344,1.499,2.31,0.524,0.1933,507.466,freeman_2
9374.0,124.742,1.507,2.296,0.617,0.2027,519.854,freeman_2
9374.5,131.251,1.483,2.282,0.684,0.212,446.28,freeman_2
9375.0,132.955,1.427,2.27,0.539,0.22,343.757,freeman_2
9375.5,124.788,1.366,2.263,0.482,0.2247,289.614,freeman_2
9376.0,123.937,1.371,2.269,0.516,0.2207,1826.75,freeman_2
9376.5,123.426,1.43,2.281,0.563,0.2127,1927.46,freeman_2
9377.0,123.598,1.44,2.286,0.581,0.2093,2102.3899,freeman_2
9377.5,125.155,1.437,2.282,0.536,0.212,2353.3999,freeman_2
9378.0,126.038,1.465,2.275,0.427,0.2167,2546.6399,freeman_2
9378.5,129.38,1.514,2.27,0.448,0.22,2541.8999,freeman_2
9379.0,128.936,1.515,2.267,0.39,0.222,2506.05,freeman_2
9379.5,133.055,1.49,2.267,0.401,0.222,2634.46,freeman_2
9380.0,131.545,1.484,2.276,0.399,0.216,2911.0601,freeman_2
9380.5,127.296,1.508,2.289,0.394,0.2073,2998.47,freeman_2
9381.0,127.527,1.554,2.297,0.373,0.202,2998.47,freeman_2
9381.5,124.361,1.611,2.296,0.404,0.2027,2998.47,freeman_2
9382.0,131.067,1.618,2.289,0.427,0.2073,2998.47,freeman_2
9382.5,130.835,1.577,2.284,0.442,0.2107,2998.47,freeman_2
9383.0,132.841,1.564,2.289,0.41,0.2073,2998.47,freeman_2
9383.5,130.249,1.601,2.301,0.393,0.1993,2970.3301,freeman_2
9384.0,126.27,1.635,2.307,0.422,0.1953,2988.1599,freeman_2
9384.5,124.76,1.602,2.305,0.444,0.1967,2998.47,freeman_2
9385.0,127.178,1.536,2.3,0.422,0.2,2998.47,freeman_2
9385.5,136.77,1.473,2.295,0.423,0.2033,117.733,freeman_2
9386.0,139.746,1.437,2.28,0.483,0.2133,117.733,freeman_2
9386.5,134.655,1.457,2.259,0.605,0.2273,117.733,freeman_2
9387.0,122.734,1.458,2.243,0.585,0.238,2998.47,freeman_2
9387.5,113.8,1.413,2.242,0.615,0.2387,2998.47,freeman_2
9388.0,112.88,1.384,2.252,0.549,0.232,2998.47,freeman_2
9388.5,117.075,1.372,2.264,0.466,0.224,2660.27,freeman_2
9389.0,120.643,1.385,2.268,0.418,0.2213,2468.4299,freeman_2
9389.5,125.671,1.415,2.26,0.42,0.2267,2543.5,freeman_2
9390.0,128.878,1.432,2.248,0.476,0.2347,2998.47,freeman_2
9390.5,129.472,1.457,2.243,0.519,0.238,2998.47,freeman_2
9391.0,124.88,1.486,2.253,0.453,0.2313,2998.47,freeman_2
9391.5,121.015,1.533,2.273,0.436,0.218,2998.47,freeman_2
9392.0,127.523,1.553,2.291,0.449,0.206,2998.47,freeman_2
9392.5,129.462,1.563,2.302,0.455,0.1987,2998.47,freeman_2
9393.0,132.933,1.549,2.307,0.422,0.1953,2998.47,freeman_2
9393.5,127.173,1.539,2.309,0.421,0.194,2706.3201,freeman_2
9394.0,130.331,1.528,2.312,0.43,0.192,1895.38,freeman_2
9394.5,131.81,1.535,2.321,0.454,0.186,1352.76,freeman_2
9395.0,129.216,1.532,2.329,0.485,0.1807,1074.62,freeman_2
9395.5,127.705,1.545,2.328,0.468,0.1813,917.806,freeman_2
9396.0,127.21,1.549,2.323,0.423,0.1847,39.3136,freeman_2
9396.5,127.625,1.542,2.32,0.4,0.1867,42.65,freeman_2
9397.0,123.73,1.543,2.321,0.461,0.186,60.4492,freeman_2
9397.5,117.099,1.555,2.323,0.529,0.1847,0.2324,freeman_2
9398.0,122.621,1.567,2.324,0.521,0.184,0.2324,freeman_2
9398.5,124.794,1.564,2.319,0.445,0.1873,0.2324,freeman_2
9399.0,129.302,1.551,2.303,0.392,0.198,0.2324,freeman_2
9399.5,128.951,1.539,2.284,0.393,0.2107,0.2324,freeman_2
9400.0,130.369,1.509,2.28,0.466,0.2133,0.2324,freeman_2
9400.5,132.63,1.513,2.298,0.54,0.2013,0.2324,freeman_2
9401.0,131.449,1.551,2.33,0.432,0.18,0.2324,freeman_2
9401.5,129.162,1.55,2.351,0.382,0.166,0.2324,freeman_2
9402.0,128.154,1.427,2.344,0.371,0.1707,0.2324,freeman_2
9402.5,128.575,1.374,2.321,0.374,0.186,0.2324,freeman_2
9403.0,127.993,1.407,2.307,0.366,0.1953,69.3416,freeman_2
9403.5,126.432,1.465,2.307,0.36,0.1953,67.8634,freeman_2
9404.0,124.548,1.434,2.305,0.343,0.1967,69.3167,freeman_2
9404.5,124.021,1.414,2.298,0.378,0.2013,70.9414,freeman_2
9405.0,127.255,1.466,2.298,0.413,0.2013,69.8138,freeman_2
9405.5,129.945,1.523,2.308,0.407,0.1947,66.4399,freeman_2
9406.0,132.342,1.507,2.314,0.35,0.1907,63.8973,freeman_2
9406.5,126.321,1.429,2.308,0.33,0.1947,62.7131,freeman_2
9407.0,116.849,1.38,2.291,0.419,0.206,0.2324,freeman_2
9407.5,109.645,1.377,2.272,0.581,0.2187,0.2324,freeman_2
9408.0,114.249,1.429,2.26,0.609,0.2267,0.2324,freeman_2
9408.5,123.649,1.457,2.26,0.51,0.2267,0.2324,freeman_2
9409.0,134.465,1.454,2.266,0.476,0.2227,0.2324,freeman_2
9409.5,132.324,1.394,2.267,0.453,0.222,0.2324,freeman_2
10971.0,144.087,1.765,2.407,0.328,0.1287,0.2324,freeman_2
10971.5,143.704,1.639,2.418,0.354,0.1213,0.2324,freeman_2
10972.0,138.705,1.56,2.403,0.415,0.1313,20.6503,freeman_2
10972.5,134.374,1.481,2.374,0.458,0.1507,52.4716,freeman_2
10973.0,140.135,1.455,2.35,0.457,0.1667,109.172,freeman_2
10973.5,143.656,1.574,2.337,0.431,0.1753,116.577,freeman_2
10974.0,144.745,1.585,2.336,0.391,0.176,66.641,freeman_2
10974.5,150.709,1.529,2.346,0.393,0.1693,0.2324,freeman_2
10975.0,149.477,1.577,2.358,0.362,0.1613,0.2324,freeman_2
10975.5,149.261,1.515,2.362,0.346,0.1587,0.2324,freeman_2
10976.0,147.811,1.445,2.361,0.342,0.1593,0.2324,freeman_2
10976.5,152.937,1.568,2.369,0.349,0.154,0.2324,freeman_2
10977.0,152.304,1.554,2.38,0.377,0.1467,0.2324,freeman_2
10977.5,150.771,1.37,2.382,0.382,0.1453,0.2324,freeman_2
10978.0,153.777,1.362,2.373,0.368,0.1513,0.2324,freeman_2
10978.5,160.193,1.371,2.367,0.394,0.1553,0.2324,freeman_2
10979.0,162.105,1.536,2.366,0.451,0.156,0.2324,freeman_2
10979.5,159.867,1.615,2.364,0.42,0.1573,0.2324,freeman_2
11130.0,156.649,1.247,2.326,0.379,0.1827,0.2324,freeman_2
11130.5,150.135,1.557,2.358,0.393,0.1613,0.2324,freeman_2
11131.0,144.751,1.282,2.379,0.377,0.1473,0.2324,freeman_2
11131.5,142.241,1.193,2.373,0.389,0.1513,0.2324,freeman_2
11132.0,138.763,1.144,2.353,0.387,0.1647,0.2324,freeman_2
11132.5,143.892,1.087,2.35,0.449,0.1667,0.2324,freeman_2
11133.0,147.844,1.085,2.374,0.422,0.1507,102.912,freeman_2
11133.5,150.497,0.967,2.395,0.436,0.1367,279.448,freeman_2
11134.0,144.566,0.859,2.386,0.401,0.1427,375.757,freeman_2
11134.5,150.639,0.839,2.366,0.404,0.156,329.749,freeman_2
11135.0,153.195,0.845,2.364,0.421,0.1573,308.38,freeman_2
11135.5,162.327,0.86,2.366,0.414,0.156,343.964,freeman_2
11136.0,166.639,0.84,2.343,0.408,0.1713,368.363,freeman_2
11136.5,162.098,0.809,2.306,0.443,0.196,321.697,freeman_2
11137.0,163.076,0.776,2.296,0.484,0.2027,249.991,freeman_2
11137.5,162.639,0.794,2.322,0.515,0.1853,0.2324,freeman_2
11138.0,171.846,0.855,2.355,0.452,0.1633,0.2324,freeman_2
11138.5,176.474,0.924,2.373,0.431,0.1513,0.2324,freeman_2
11139.0,170.236,0.898,2.376,0.468,0.1493,0.2324,freeman_2
11139.5,177.838,0.873,2.373,0.414,0.1513,134.862,freeman_2
11140.0,163.219,0.848,2.363,0.498,0.158,1401.21,freeman_2
11140.5,162.206,0.849,2.352,0.551,0.1653,1471.52,freeman_2
11141.0,165.029,0.845,2.345,0.774,0.17,1472.4,freeman_2
11141.5,160.921,0.894,2.342,0.508,0.172,1442.25,freeman_2
11142.0,168.842,0.934,2.344,0.433,0.1707,1481.61,freeman_2
11142.5,171.843,0.93,2.354,0.436,0.164,1590.09,freeman_2
11143.0,171.612,0.972,2.366,0.449,0.156,1683.22,freeman_2
11143.5,169.559,1.021,2.373,0.457,0.1513,1714.09,freeman_2
11144.0,169.591,0.991,2.375,0.456,0.15,1681.97,freeman_2
11144.5,165.071,0.92,2.373,0.448,0.1513,1571.15,freeman_2
11145.0,162.389,0.872,2.36,0.44,0.16,117.733,freeman_2
11145.5,160.105,0.957,2.336,0.408,0.176,117.733,freeman_2
11146.0,156.895,1.002,2.321,0.43,0.186,117.733,freeman_2
11146.5,154.086,0.84,2.327,0.435,0.182,117.733,freeman_2
11147.0,152.7,1.023,2.349,0.435,0.1673,117.733,freeman_2
11147.5,151.036,0.932,2.371,0.447,0.1527,1514.48,freeman_2
11148.0,145.88,0.866,2.38,0.464,0.1467,1579.96,freeman_2
11148.5,143.97,0.936,2.381,0.475,0.146,1470.47,freeman_2
11149.0,149.686,0.879,2.379,0.472,0.1473,1247.46,freeman_2
11149.5,150.572,0.944,2.377,0.46,0.1487,117.733,freeman_2
11150.0,151.941,0.92,2.374,0.417,0.1507,0.2324,freeman_2
11150.5,153.331,0.878,2.374,0.41,0.1507,0.2324,freeman_2
11151.0,148.572,0.888,2.375,0.422,0.15,0.2324,freeman_2
11151.5,152.073,0.855,2.38,0.472,0.1467,0.2324,freeman_2
11152.0,152.103,0.914,2.388,0.41,0.1413,0.2324,freeman_2
11152.5,156.92,0.983,2.397,0.352,0.1353,0.2324,freeman_2
11153.0,155.5,1.077,2.403,0.362,0.1313,54.7277,freeman_2
11153.5,154.17,1.01,2.405,0.42,0.13,66.8792,freeman_2
11154.0,159.952,0.961,2.405,0.477,0.13,1043.84,freeman_2
11154.5,157.124,0.984,2.407,0.47,0.1287,1115.27,freeman_2
11155.0,160.532,0.997,2.414,0.451,0.124,1293.1,freeman_2
11155.5,156.045,1.081,2.428,0.444,0.1147,1430.6,freeman_2
11156.0,160.517,1.141,2.443,0.451,0.1047,1307.4,freeman_2
11156.5,162.937,1.209,2.454,0.451,0.0973,0.2324,freeman_2
11157.0,161.769,1.319,2.461,0.439,0.0927,0.2324,freeman_2
11157.5,158.047,1.406,2.467,0.475,0.0887,0.2324,freeman_2
11158.0,153.517,1.364,2.474,0.463,0.084,0.2324,freeman_2
11158.5,154.412,1.327,2.478,0.467,0.0813,0.2324,freeman_2
11159.0,156.687,1.327,2.479,0.433,0.0807,41.2833,freeman_2
11159.5,154.139,1.294,2.474,0.404,0.084,45.7173,freeman_2
11160.0,156.435,1.444,2.468,0.367,0.088,27.4829,freeman_2
11160.5,155.807,1.729,2.466,0.352,0.0893,0.2324,freeman_2
11161.0,148.551,1.577,2.464,0.391,0.0907,0.2324,freeman_2
11161.5,140.355,1.547,2.461,0.433,0.0927,0.2324,freeman_2
11162.0,138.517,1.549,2.459,0.437,0.094,0.2324,freeman_2
11162.5,142.034,1.532,2.463,0.431,0.0913,0.2324,freeman_2
