Depth,Log_ILD,NPHI,RHOB,vshale,Facies,velocity,Actual Permeability,rf_Permeability,dt_Permeability,gb_Permeability,nn_pore pressure
7850.0,0.9003,0.239,2.2415,104.714,2,5142.333,3598097.649975745,3597666.5449612816,3597752.182048572,3599533.4131858354,3792120.2669928987
9197.0,0.7825,0.1972,2.3042,102.4886,2,5647.4433,4089977.2412197427,4088661.5576754324,4090228.245621793,4079734.4500791514,4268582.837348622
11149.5,0.7623,0.1642,2.3537,104.0112,2,6153.11,4571322.945009028,4572066.959372487,4572735.5649321815,4570941.6030858345,4857527.887445917
9151.5,0.8816,0.1663,2.3505,104.8076,2,5588.3103,4145154.2976571373,4144876.016107558,4145056.8741419367,4136188.6066441555,4233835.454469967
10236.5,1.0764,0.1475,2.3788,124.9991,2,6534.9956,4915560.426762869,4915629.644079836,4915560.426762869,4918041.133211918,4865555.3320017615
10978.5,0.7317,0.1446,2.3831,104.0531,2,6117.4122,4611211.774237606,4610798.565932244,4612985.487905808,4611325.295380313,4809863.546423341
8450.0,1.3861,0.0369,2.2172,73.7583,0,6062.0411,4911722.089554967,4912407.710481014,4912109.271611297,4908945.911107098,4313456.9449359095
10833.5,9.8647,0.2713,2.1931,94.9848,2,6557.8808,4460028.481882697,4468896.639734846,4448577.801757977,4469331.663150138,4981738.9161366755
8563.5,0.7551,0.2009,2.2986,122.9047,2,5359.9637,3870348.1271742075,3868570.367419355,3869019.8298516343,3863592.931490339,4025110.5064840214
8031.5,1.0142,0.2173,2.274,121.6726,2,5410.1555,3854979.800774002,3855765.229054637,3852518.3329047374,3855566.656973725,3949583.2984752697
11126.0,0.7522,0.1645,2.3532,121.9984,2,6086.5606,4520861.182472075,4520787.064953655,4521282.097071696,4520040.074038344,4826059.0267178295
10004.0,1.4092,0.1521,2.3719,120.7581,2,6466.5135,4847640.605461329,4847548.383924464,4845429.924883352,4845743.1285904525,4791040.613616417
11188.5,0.9105,0.1117,2.4324,110.5839,2,6332.2976,4885947.317175358,4886952.8900341205,4886123.918217945,4883824.2788537275,4946906.77138761
10007.0,1.4941,0.1831,2.3253,116.4104,2,5902.4825,4322270.318177904,4322398.344032537,4315692.052967895,4326326.14571545,4535652.752525691
8197.0,0.8865,0.2221,2.2668,120.373,2,5288.8398,3753627.1618407057,3753904.6748623704,3759372.2211512313,3761336.872471803,3924965.0226602703
10843.0,4.7833,0.1825,2.3262,101.06,2,6886.1405,5044930.458882186,5029379.387053748,5044643.424702636,5033236.919090089,5132596.377329742
9491.0,1.5118,0.1464,2.3804,122.4608,2,6607.147,4973830.975741342,4974336.983192801,4976306.497262385,4968508.291714115,4760415.250773835
10583.5,1.9286,0.1472,2.3792,108.0191,2,6655.937,5007630.460103735,5007754.244114113,5002475.627079244,5014092.94025556,4981503.717598972
9805.5,1.2694,0.1499,2.3752,112.8936,2,6575.3459,4937215.098631301,4939073.703626205,4941534.6584952995,4937484.406468381,4802387.033446782
10190.0,1.5058,0.1349,2.3977,120.3647,2,6784.4063,5149962.675729629,5149829.1458479725,5148786.122772338,5149400.2091115825,4969115.782954868
8318.5,1.4392,0.2357,2.2464,96.5141,2,5675.4789,3982319.5032743127,3981726.420488107,3990516.199823417,3995177.2928174376,4118411.842341043
9398.5,1.1308,0.1436,2.3846,120.5516,2,6283.757,4740048.774314985,4739641.592974568,4737717.817295548,4742738.9576834105,4596682.556655291
10668.0,1.9318,0.1408,2.3888,119.9602,2,6702.7643,5066403.395807932,5066869.372753588,5064893.544113078,5069192.901786005,5020245.336318688
8499.5,1.3127,0.3071,2.1394,80.8174,2,5672.069,3730388.9868318806,3741872.5578527767,3748245.258959054,3735029.127010325,4147611.1609861315
11127.0,0.745,0.1408,2.3888,116.7016,2,6036.6617,4562917.905208671,4561790.005113533,4568671.599431446,4577727.226832972,4802789.909450551
8508.0,0.9735,0.2918,2.1623,75.4237,0,5522.0845,3685182.092365516,3689372.0622002254,3688613.405215491,3681552.6375482543,4080080.5975422035
10006.5,1.4179,0.1859,2.3212,115.1246,2,6156.4207,4498417.257866303,4503746.762591167,4508575.320009365,4490067.809785235,4650247.943693637
7842.5,0.909,0.2412,2.2382,106.3115,2,5142.333,3591328.0418200633,3591328.0418200535,3591328.041820055,3591589.6804761593,3791002.7848849995
9963.5,1.0125,0.1698,2.3453,115.7281,2,6177.7848,4570277.996574626,4571276.383974485,4570888.314947605,4582811.173070404,4652055.903409422
8743.0,38.3159,0.2099,2.0165,50.8054,0,5809.1612,4164396.8647879525,4158872.0759706297,4157362.540426763,4159895.3067642837,4252482.860081852
8917.0,0.9792,0.1989,2.3016,101.9167,2,5468.0364,3954694.2969799107,3954140.5763781215,3957219.4470220474,3955177.6246957886,4135715.2099620244
9338.0,0.4123,0.172,2.342,113.9644,2,5966.1943,4406367.835565324,4406436.459834038,4404941.913461808,4415971.3400431825,4440676.5007239245
10384.0,0.7309,0.1726,2.3411,142.7358,2,5866.7769,4330961.675126064,4332386.591667255,4332318.257242542,4336435.048979743,4593274.10217128
9186.5,0.7294,0.1828,2.3258,118.2159,2,5459.7907,3999026.4998036204,3998527.884685397,3998268.342071229,3998538.2255919166,4184334.90725219
8639.5,0.8923,0.2282,2.2577,115.9046,2,5496.1213,3880951.5945202466,3879023.3897190946,3881767.051944779,3872664.2690401413,4099579.7385887974
10738.5,1.7481,0.1431,2.3854,116.2181,2,6790.7719,5124369.422219517,5123932.355132987,5122480.60004282,5119947.023688487,5072427.187908719
7726.5,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3758149.6460327795
9617.5,1.4871,0.1383,2.3926,120.5877,2,6543.0684,4954636.341015306,4955374.340641219,4951354.462307374,4955433.907255739,4754424.407506391
8904.5,0.9899,0.1979,2.3031,99.2906,2,5596.8028,4051047.2878402513,4050868.2642136835,4050201.542079951,4050519.0024891444,4191244.5985939903
9446.5,1.4157,0.1389,2.3916,127.424,2,6462.2821,4891344.376350442,4891661.710624394,4893263.349725906,4894672.547483381,4687475.711225712
9378.0,1.0994,0.1486,2.3771,118.4273,2,6179.0103,4644048.256642931,4643473.587951113,4642485.83737996,4647795.479187506,4545151.051416654
8269.5,1.1076,0.2103,2.2846,100.0341,2,5603.7353,4015828.7992080282,4015976.5512210582,4015939.6947494564,4016746.1104051024,4077473.108139867
10084.0,1.2062,0.1277,2.4085,128.9766,2,6610.1611,5043524.453016588,5042278.875564115,5044036.874081369,5047627.752256383,4872132.155818521
9424.0,1.2123,0.1371,2.3943,122.5109,2,6377.6628,4833562.385142781,4833840.735134059,4834743.283953702,4830143.670358512,4644207.401680463
10935.0,1.0354,0.1493,2.3761,121.1611,2,6559.2678,4927313.096277333,4927592.2906271145,4923850.018051311,4929431.293113422,5004643.718007837
8748.5,0.9262,0.2037,2.2944,113.6992,2,5546.9101,3996360.451912636,3995592.946942542,3995909.5595241208,4009579.9338519177,4142293.333559486
9915.5,0.84,0.1391,2.3914,125.3873,2,6162.011,4663393.816419359,4663626.282377912,4661686.933586619,4667857.844034949,4637658.7328284625
8985.0,1.0436,0.2103,2.2846,98.0913,2,5547.9197,3975829.433674688,3974487.2086874787,3975829.433674688,3967999.531856305,4183766.9449824607
11324.0,0.9194,0.1343,2.3986,162.1151,2,6382.1585,4846705.325532827,4846081.067961461,4847030.04641052,4842387.314074404,5002970.551078443
9728.0,0.982,0.1409,2.3886,114.5261,2,6082.2989,4597080.7260604445,4593792.930932641,4596326.33396643,4597420.228995777,4565244.39450688
10179.5,1.4147,0.1229,2.4157,119.9937,2,6775.3119,5187091.075984261,5187620.587474369,5185989.759970076,5195307.466793464,4962997.408363499
11243.5,0.9764,0.1339,2.3992,116.1936,2,6372.0478,4840413.7823719075,4841164.94719203,4841564.254513302,4843929.432225423,4975962.4525448
8498.0,1.6084,0.1338,2.1048,52.4745,0,5572.399,4233277.750754697,4233794.962335166,4245282.486910139,4218541.300261945,4097230.3863395406
10927.0,1.2066,0.118,2.423,110.7155,2,6758.6557,5192142.778601926,5192998.796608397,5192142.778601926,5195011.87242296,5091682.803439411
10607.0,2.1629,0.2151,2.2774,115.5058,2,6259.6761,4468363.839343258,4456538.028893784,4462303.773144339,4452720.837931011,4807777.454297659
8708.5,4.6654,0.1466,2.09,69.3472,0,5424.961,4083289.8628645693,4058865.5283740084,4087080.480628189,4073271.720536342,4072374.715523418
9494.5,1.566,0.1371,2.3943,118.008,2,6745.8504,5112607.810152354,5111349.710857004,5111584.043742895,5119564.890524828,4823092.781680656
9555.0,1.6717,0.17,2.345,115.0027,2,6611.7743,4890597.544010965,4888981.5526073165,4899016.036453905,4897371.551259724,4773081.819946826
10819.0,6.7305,0.1778,2.0538,70.162,0,5487.7908,4035086.9463223056,4028440.861915223,4035086.9463223056,4034605.465820074,4490117.830031716
9183.0,0.8212,0.1873,2.319,97.2462,2,5534.4889,4039563.2879069927,4039316.7001980585,4040121.5013579368,4044351.629041777,4214027.488359901
10369.0,0.6835,0.1438,2.3843,136.7331,2,5903.1231,4452276.080542551,4446159.4222034225,4452446.55826326,4434167.489506562,4605962.199677865
8367.0,3.0975,0.2705,2.1942,84.1571,2,6228.5999,4239151.801026324,4238796.727053636,4237417.382653897,4238546.460620201,4375735.38061823
9156.0,0.7977,0.1788,2.3318,121.018,2,5594.0664,4110064.8486501994,4109679.259066206,4114240.7251997367,4106069.5317355217,4239943.5208187355
10273.5,1.2926,0.1563,2.3655,121.5395,2,6548.3885,4893788.21970478,4893117.258787871,4892683.0434789695,4891906.910012638,4877880.590907803
11144.5,0.7349,0.1473,2.379,113.5601,2,6189.5789,4656422.75110678,4656343.917320964,4657746.10272707,4654936.647773984,4874688.868826816
8342.5,9.6737,0.3284,2.1074,81.1037,2,5708.5878,3676155.544508133,3686685.234511044,3661779.623179804,3674558.100436578,4135981.359798542
10124.5,1.0051,0.1355,2.3968,114.4513,2,6167.9611,4680011.095981,4679636.982997557,4681102.275307256,4688386.269910525,4677078.0738083515
8494.0,1.8863,0.1567,2.0782,44.2156,0,5293.2226,3954593.827037375,3931903.7581849853,3947175.995132288,3946857.5127503886,3968821.4513852336
8074.0,0.807,0.242,2.237,102.108,2,5128.2692,3579047.763745706,3577643.8258457393,3579047.763745706,3580194.1288525723,3826603.0567652117
10975.0,0.7103,0.1397,2.3905,118.7716,2,6122.0677,4631157.135327243,4629211.885111419,4631157.135327243,4642735.162969181,4813759.981415089
9651.5,1.1458,0.1317,2.4025,112.4116,2,6471.1412,4923424.791795247,4922134.415480974,4922152.073048544,4919184.416042427,4726761.506258723
11340.5,0.946,0.1343,2.3986,162.1151,2,6345.7146,4819029.282536982,4819029.282536983,4819029.282536983,4820827.913363911,4989523.202832851
10040.5,1.4517,0.1492,2.3762,126.7579,2,6623.0639,4975601.788851042,4976100.393038799,4973182.142558309,4966263.60342644,4869604.519889188
9898.0,0.9999,0.1621,2.3568,121.2214,2,6325.8453,4707067.934961727,4709468.324558739,4706235.149822177,4712560.169403431,4707889.875536877
9602.5,1.3639,0.1439,2.3842,113.7249,2,6497.077,4899893.772404764,4901377.855171293,4901134.712643374,4905738.504090892,4729701.017928917
8191.0,1.0659,0.2245,2.2633,111.2039,2,5350.8539,3790073.066628667,3789164.21418514,3792054.948259706,3778130.391633952,3950418.467314871
9678.0,4.6179,0.1051,2.1381,50.9315,0,6569.1823,5091790.484445085,5089419.819822709,5091818.460445022,5093413.987441913,4765780.360552015
8853.5,1.0962,0.1862,2.3207,107.6061,2,5718.8095,4177683.0022237943,4177686.1436303924,4176987.759465912,4176803.1184142744,4238439.976667065
9184.0,0.8177,0.1903,2.3146,100.5402,2,5477.9658,3988922.035884399,3989563.189268113,3988087.1061078715,3991828.593060956,4189179.559754151
9594.0,1.3709,0.1353,2.3971,114.5746,2,6428.4305,4878345.481192664,4878139.8264185,4878345.481192664,4876598.754517477,4697214.128224355
8164.5,0.8593,0.2381,2.2429,94.0526,2,5171.1206,3621021.2833673786,3621794.244239671,3620726.6144873835,3621197.3315216447,3861345.7484160215
10827.5,3.9347,0.1995,2.3008,80.9571,2,6635.8117,4796979.0157204475,4798865.717130166,4807012.51341383,4801601.536869292,5013060.9258243125
7824.0,0.9332,0.2412,2.2382,101.2523,2,5142.333,3591328.0418200633,3591328.0418200525,3591328.041820055,3591780.288682628,3786757.7135566613
10306.5,1.0594,0.1685,2.3473,118.5862,2,6156.946,4559353.162995115,4559285.290833578,4556495.227728192,4553927.547322835,4706323.888359067
8094.5,0.7705,0.2447,2.233,113.4395,2,5091.1281,3544876.711918148,3545024.6701906146,3544876.711918148,3546332.3100581174,3815447.1014054343
10204.0,1.3196,0.1331,2.4004,130.6224,2,6569.1823,4993021.147118467,4993093.165580872,4992712.719335457,4988550.422175168,4875988.747068935
9107.5,0.9481,0.1886,2.3171,102.6601,2,5698.554,4155084.9506535754,4156140.9553123727,4156505.3610656243,4150574.559928879,4275258.39744453
8245.5,1.0465,0.1903,2.3146,105.4096,2,5732.2401,4174078.417372834,4173487.39321586,4173283.071243354,4172431.557181514,4132085.0815399154
8820.5,1.2177,0.1813,2.3281,95.6859,2,5763.4175,4226325.644275151,4228637.357251819,4221564.525563073,4224824.304070375,4250581.150366957
8195.0,0.9732,0.2198,2.2703,105.1272,2,5371.6252,3819646.466044253,3821711.0148975207,3823115.759294055,3817205.3777240966,3959541.422967844
10788.5,0.8732,0.1181,2.4228,118.4231,2,6438.34,4945724.038661792,4946116.51741916,4946885.055242953,4951975.364805563,4922458.226483577
8712.0,19.7,0.2107,2.0156,50.3687,0,5296.319,3794289.8570645754,3792071.6021197024,3797416.8186937408,3785968.253320369,4012991.0999554163
10374.5,0.6604,0.1583,2.3625,137.9254,2,5909.0674,4409443.80929053,4411021.850229412,4403921.786900651,4428028.8497184655,4609859.089987448
9041.5,0.9237,0.1987,2.302,102.5338,2,5663.637,4096812.961123867,4097558.834611282,4095647.510942278,4093033.419041123,4247269.210538485
11249.0,1.0227,0.1685,2.3473,121.3648,2,6375.2305,4720997.604516085,4723238.561391113,4724202.221969811,4720199.303836412,4979271.723207751
8458.0,1.5979,0.035,2.2194,56.9578,0,6046.459,4904841.712849179,4904930.610220232,4904556.786177821,4904882.141205013,4305118.67990014
9493.0,1.5849,0.1318,2.4023,118.9813,2,6667.7867,5072676.159114314,5071425.477333833,5073210.909217838,5073776.30470494,4787655.919410987
8608.0,1.0255,0.2155,2.2767,105.7861,2,5849.3977,4174124.8847618755,4174871.175743138,4178169.424453025,4157430.440775582,4251970.389692136
8131.0,0.9006,0.2529,2.2207,101.8122,2,5213.4407,3604254.015481981,3603816.233999747,3601771.508420665,3599978.7289506835,3875607.0666972464
9043.0,0.8909,0.1939,2.3091,111.1104,2,5680.225,4124488.9309349507,4123925.007376155,4124488.9309349507,4116354.9264718946,4256469.040587454
9016.5,1.0912,0.2121,2.2819,101.9843,2,5531.5319,3958282.6608546595,3959056.822707031,3959404.4530998706,3941659.9580942374,4182805.6788054155
9389.5,1.1302,0.1431,2.3853,121.6263,2,6262.3814,4725641.848310523,4726383.24770822,4726349.417129762,4720534.497696763,4585529.125874636
8837.5,0.8443,0.189,2.3165,116.3497,2,5603.8819,4084774.859199412,4085516.7485938277,4082000.04907658,4085778.106464939,4184910.6459401255
9560.5,1.6466,0.2359,2.2462,103.9685,2,6567.9924,4607787.506068087,4618874.622471013,4615596.704519123,4607610.972144097,4752446.829427565
11242.0,1.0067,0.1377,2.3935,123.5561,2,6309.859,4780108.957506277,4781176.394835242,4778689.705053744,4785442.077830409,4948766.273822671
8562.0,0.8279,0.1966,2.3051,115.8539,2,5383.8746,3900954.5366503987,3899910.151481074,3905035.706390334,3901798.5360317454,4034493.7296016826
7798.5,0.9332,0.2412,2.2382,79.0183,1,5142.333,3591328.0418200633,3591328.0418200525,3591328.041820055,3591646.748495795,3778223.37661856
9561.0,1.7401,0.2173,2.274,104.0761,2,6644.7412,4734677.808098868,4744990.341870746,4736647.964498131,4747103.19033346,4787296.429960098
9644.5,1.0381,0.1365,2.3953,107.918,2,6215.4327,4712643.613447566,4711996.269182052,4715322.584719818,4718131.460964948,4609009.0477466555
8079.5,0.8362,0.2365,2.2452,106.5394,2,5078.5132,3561023.7087042336,3558581.857869248,3562172.584204675,3562224.422590887,3805838.9252989423
8508.5,0.8428,0.2679,2.1982,89.7105,2,5467.0302,3729569.514886356,3730748.261943903,3725467.9594852705,3732121.0051846257,4057925.4693190055
10594.5,2.1917,0.1763,2.3356,104.522,2,6798.6395,5004696.753752673,5005414.935972377,5004696.753752673,4992441.852736154,5047544.710525448
11188.0,0.8992,0.1178,2.4233,106.1164,2,6357.5075,4884654.246835723,4884473.702981709,4884778.460350598,4882385.723783954,4957480.864047741
8791.0,0.823,0.2098,2.2853,97.3772,2,5264.7406,3774426.073539887,3777287.834393137,3774169.56409736,3769083.156852844,4019733.3339692634
9679.5,4.8732,0.1234,2.1168,52.2664,0,6408.1452,4904266.475575137,4894452.7342793085,4901463.928997816,4907960.000859306,4693429.553076917
7978.0,0.883,0.2379,2.2431,103.6502,2,5086.2429,3562194.144370319,3560692.208741466,3562194.144370319,3562771.881253923,3790154.3570346655
10463.0,1.0308,0.1409,2.3886,131.2322,2,6474.6135,4893597.199942524,4895008.355983632,4895777.023806316,4903435.216148876,4881008.32078206
10776.5,0.8117,0.1082,2.4377,110.7204,2,6403.607,4952908.204080421,4953255.799357538,4961817.846142807,4954717.914195225,4903250.746375064
9217.0,0.7487,0.1835,2.3247,108.2267,2,5581.4158,4085890.8061524304,4085648.319734602,4087405.2674525417,4081351.1860214053,4243340.226396237
9958.5,1.2055,0.1797,2.3304,114.6073,2,5603.7353,4114312.9808874456,4112752.0923561114,4114240.7251997367,4119417.3285806347,4391206.61279565
9442.0,1.4335,0.1335,2.3997,128.9935,2,6472.1067,4917829.70623792,4918273.4465771355,4916160.144726494,4911860.430658257,4691354.01346488
7766.0,0.9332,0.0188,2.2382,39.3093,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3765475.9844492925
9780.0,1.2742,0.1102,2.4347,114.9164,2,6688.6446,5166250.789481496,5167027.078764083,5166756.4081374295,5161832.674548196,4849295.291055809
8233.5,0.8005,0.2181,2.2729,101.7546,2,5424.2078,3862448.786797436,3861270.3356216415,3862448.786797436,3863887.7379146847,3989857.996588375
9457.5,1.3282,0.1387,2.3919,111.8348,2,6354.5309,4810481.078486026,4810632.714503875,4810555.448545812,4813449.999195195,4638157.7284679795
7706.5,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3754463.338372402
11224.5,0.8741,0.1333,2.4,125.3903,2,6604.7401,5019329.410570506,5020035.287232221,5019879.976129723,5019947.026024921,5079267.162628352
7951.0,0.7894,0.2459,2.2311,102.2565,2,5031.3417,3499618.1947750505,3501510.9859711025,3498481.952153714,3501281.4064951683,3760094.9922713432
10952.5,0.6775,0.1641,2.3538,117.7492,2,5999.3143,4457398.872155923,4458489.782638356,4458756.954503997,4450400.428851013,4753891.443313477
11166.0,0.8907,0.1465,2.3802,113.484,2,6267.4381,4717754.927601372,4719021.084856899,4716913.066774699,4710813.593472303,4913884.26963153
10596.5,1.6464,0.1273,2.409,116.9159,2,6663.4951,5085659.805230669,5085246.363578876,5086841.729044518,5085485.146109223,4988770.163073626
8021.5,0.895,0.2089,2.2867,117.411,2,5387.3489,3865148.051400264,3867094.0922120493,3871914.708966124,3866503.4298905586,3936705.398022759
7884.5,0.9063,0.239,2.2415,115.5112,2,5140.404,3596747.9463162203,3596597.969997,3597752.182048572,3599747.982387105,3799393.914978146
7911.5,0.7472,0.2421,2.2369,112.7047,2,5192.2554,3623392.8385207015,3625123.9750300385,3626817.7140235766,3623246.516627473,3827354.2488157
8764.0,1.0299,0.2143,2.2785,93.9654,2,5548.2027,3963085.576816335,3964410.3198042903,3962675.3810624937,3951110.2184191775,4142476.6259756265
