Depth,GR,Log_ILD,DT,RHOB,NPHI,PHI,PERM,velocity,GRI,vshale,PHIeff,formation_factor,swirr,permeability,Facies_code
5767.0,73.9111,1.3053,112.0,1.8211,0.5711,0.5348,74801.00880370912,8928.57142857143,0.5007,0.21675280241257644,0.5057551244767148,2.3811139672069888,0.03450444875090014,7899.990366158346,0
5767.5,77.671,1.3386,111.45,1.7927,0.5339,0.5531,94914.85609953762,8972.633467922835,0.5446,0.2524745308658742,0.5192684128639729,2.2149494738128848,0.03327874301872657,8428.608630793384,1
5768.0,79.7853,1.3534,115.25,1.7665,0.5905,0.57,118262.89449039564,8676.789587852494,0.5692,0.27432162835005075,0.5332409018010932,2.0761596666982145,0.03221924631876275,8932.581211124398,1
5768.5,79.1207,1.3465,113.3,1.7689,0.7396,0.5685,115976.74151758348,8826.1253309797,0.5615,0.2673345421816304,0.5326771713476616,2.087955224339945,0.03231064239797737,8887.23657311668,1
5769.0,78.9746,1.3269,113.55,1.8052,0.8467,0.545,85419.1303154661,8806.693086745927,0.5598,0.2658104449613522,0.5093814003751789,2.286331551122437,0.03381073462025365,8192.436356590024,1
5769.5,80.0661,1.3406,113.5,1.8506,0.695,0.5157,58339.04679895374,8810.572687224669,0.5725,0.27735859144000397,0.47853394874703953,2.5747665417210706,0.03588012361824489,7367.230008515514,2
5770.0,78.3457,1.3878,111.65,1.866,0.5991,0.5058,51286.98379798615,8956.56068069861,0.5524,0.2592530128505869,0.47106009627802137,2.684338101025453,0.036635625428163864,7098.710175901778,1
5770.5,79.0866,1.4021,110.4,1.8632,0.5147,0.5076,52502.53591254375,9057.971014492754,0.5611,0.2669753330296471,0.47182530537402734,2.6639141250369818,0.03649598693717559,7147.144841217653,1
5771.0,81.6789,1.3814,111.85,1.8794,0.5434,0.4972,45856.64141583383,8940.54537326777,0.5913,0.2951590751777509,0.45764868392618135,2.785157641785444,0.037317272420324635,6869.674883091917,2
5771.5,84.3521,1.3481,112.05,1.9159,0.5745,0.4736,33730.38612300473,8924.587237840251,0.6225,0.3266617632004187,0.4298273237311439,3.0921214823305747,0.03931997890596188,6261.336502221446,2
5772.0,85.0058,1.3637,113.5,1.9441,0.5668,0.4554,26617.03940465846,8810.572687224669,0.6301,0.3347249285098941,0.4105468595796742,3.3639279319638025,0.041011753997871166,5812.39354354551,2
5772.5,85.4017,1.3951,114.5,1.9537,0.6097,0.4492,24553.815860847557,8733.624454148472,0.6347,0.33968216563989345,0.40368258980425425,3.464545203791978,0.0416205790672834,5663.473643473785,2
5773.0,84.5859,1.4218,113.3,1.967,0.7175,0.4406,21954.02119485747,8826.1253309797,0.6252,0.32950832680093645,0.3964458842086745,3.611569942676843,0.04249452872239462,5460.286803161255,2
5773.5,85.1062,1.4328,108.6,1.985,0.7022,0.429,18877.91214754632,9208.103130755066,0.6313,0.3360124879356324,0.38397432661662523,3.824798067878296,0.043730984826998213,5192.442370584411,2
5774.0,81.7653,1.4209,106.7,1.9968,0.5534,0.4214,17100.183847612236,9372.071227741331,0.5923,0.2961301635117132,0.38171855808943045,3.9746459339658573,0.044579400702375184,5020.832472503734,2
5774.5,84.1946,1.4618,105.45,2.0078,0.4807,0.4143,15590.981840987684,9483.16737790422,0.6207,0.3247749753290704,0.3707801533059046,4.122537197022612,0.04540119600309342,4863.283869859162,2
5775.0,83.3709,1.5227,105.2,2.022,0.4916,0.4052,13849.773887105572,9505.703422053231,0.611,0.3147558754753644,0.36302271268630115,4.3241664274179294,0.04649820656443606,4665.269584231331,2
5775.5,87.3117,1.547,108.45,2.021,0.6139,0.4058,13958.338424524372,9220.839096357768,0.657,0.36456066332032766,0.35694887111507606,4.310431995108023,0.046424303953360585,4678.1900592216025,2
5776.0,90.1821,1.5308,111.05,2.0,0.6084,0.4194,16660.856004492027,9004.9527239982,0.6905,0.40471327504994165,0.36516842114330783,4.0155087197335835,0.044807972057065826,4976.181760161322,2
5776.5,94.736,1.496,111.9,1.9729,0.5941,0.4368,20894.764881883835,8936.550491510277,0.7436,0.47586632300800075,0.37303391271692793,3.6794595734013518,0.042892071373398094,5371.757676509717,2
5777.0,87.4945,1.501,109.15,1.9527,0.5451,0.4499,24778.51120437386,9161.704076958315,0.6592,0.36709303555334655,0.40070953323585157,3.452966017085881,0.04155096880390324,5680.184957341568,2
5777.5,87.3968,1.5407,109.6,1.9462,0.6403,0.4541,26170.528488562857,9124.087591240876,0.658,0.36570997049664355,0.40509486395344974,3.3846671035869016,0.041137981863400286,5780.999270194058,2
5778.0,83.841,1.5715,111.5,1.9491,0.7052,0.4522,25531.374595728044,8968.609865470851,0.6165,0.32040619566355333,0.40926556978108386,3.4153167633899186,0.041323823415736344,5735.276765314204,2
5778.5,86.8134,1.5608,113.5,1.9531,0.6477,0.4496,24681.96250934079,8810.572687224669,0.6512,0.3579524958681804,0.40163436555366383,3.4579215722792385,0.04158077423689486,5673.019779505694,2
5779.0,89.3733,1.5453,111.5,1.954,0.6081,0.449,24489.992250351595,8968.609865470851,0.6811,0.3930962421145991,0.39632510355664374,3.4678639922308827,0.04164050907608409,5658.703761635997,2
5779.5,92.6576,1.5575,114.15,1.9544,0.6884,0.4488,24426.334538845837,8760.402978537013,0.7194,0.44223506753457736,0.38954050095036663,3.47118744059056,0.041660457514233806,5653.9360039169305,2
5780.0,91.108,1.5731,114.7,1.9567,0.6981,0.4473,23954.146389202484,8718.395815170008,0.7013,0.41841085926889676,0.3912329448579678,3.4962627120074985,0.04181066079367497,5618.245527304257,2
5780.5,87.6087,1.5613,112.0,1.9577,0.6763,0.4466,23736.92651237429,8928.57142857143,0.6605,0.36859616716626814,0.3972081135997201,3.5080554080193798,0.04188111392990509,5601.630860831624,2
5781.0,87.1465,1.5208,111.7,1.9548,0.5923,0.4485,24331.15808919097,8952.551477170993,0.6551,0.3623850835887258,0.39994039879911075,3.476181369351934,0.04169041478176928,5646.788350060853,2
5781.5,90.8687,1.4761,121.5,1.9508,0.6346,0.4511,25168.49749236597,8230.45267489712,0.6985,0.41482312268057847,0.39551370156080246,3.4332474901217456,0.04143215834422427,5708.89346136166,2
5782.0,94.5508,1.4574,109.9,1.9492,0.6859,0.4521,25498.17069775456,9099.181073703367,0.7415,0.472864497503125,0.3887361573345812,3.4169411528959572,0.04133364944507052,5732.87562798761,2
5782.5,95.6482,1.4722,109.3,1.949,0.6665,0.4523,25564.621732052037,9149.130832570905,0.7543,0.4914149275628166,0.38645039970658257,3.41369350503056,0.04131400189421596,5737.678433670634,2
5783.0,93.7705,1.5207,110.35,1.9483,0.7648,0.4527,25698.04378805856,9062.075215224288,0.7324,0.4600417960570075,0.391054399328361,3.407211762327575,0.04127476082503432,5747.290417394827,2
5783.5,94.7603,1.5223,122.2,1.948,0.7326,0.4529,25765.01571358922,8183.306055646481,0.7439,0.4762964765092813,0.3890762721477563,3.4039776509371005,0.04125516725779391,5752.099595436074,2
5784.0,92.5498,1.4937,120.5,1.9485,0.557,0.4526,25664.6231345462,8298.755186721992,0.7181,0.44048682985758275,0.39357476479908393,3.40883050646344,0.041284564345911656,5744.886624918999,2
5784.5,93.8721,1.5053,118.2,1.9473,0.5493,0.4534,25933.21011860508,8460.236886632825,0.7336,0.46171562142715533,0.3915301067287612,3.395912022874861,0.041206261798875064,5764.131833562015,2
5785.0,95.4713,1.5587,118.15,1.9442,0.5836,0.4554,26617.03940465846,8463.817181548879,0.7522,0.48832958620487094,0.3899638354485473,3.3639279319638025,0.041011753997871166,5812.39354354551,2
5785.5,97.9455,1.6121,116.7,1.9441,0.6521,0.4554,26617.03940465846,8568.98029134533,0.7811,0.5322843261526748,0.38407390029554156,3.3639279319638025,0.041011753997871166,5812.39354354551,2
5786.0,97.0868,1.6211,116.8,1.9515,0.625,0.4506,25005.26276587,8561.643835616438,0.7711,0.5167050999078446,0.38136151661234885,3.441443442221549,0.04148158291471981,5696.922291665886,2
5786.5,91.7307,1.5749,116.85,1.9611,0.6816,0.4445,23097.014293822514,8557.980316645273,0.7086,0.4278866515812538,0.387163188688112,3.5437852329302317,0.042093854853946504,5551.942984097837,2
5787.0,87.821,1.5081,116.1,1.9661,0.7621,0.4412,22126.11267988317,8613.264427217917,0.663,0.37150092845839616,0.3914188755865749,3.601018532004557,0.042432408204134235,5474.335182170763,2
5787.5,87.9419,1.4711,115.35,1.9677,0.6173,0.4402,21840.03778547473,8669.267446900738,0.6644,0.3731357482866458,0.39019980972958945,3.6186293998590826,0.042536040012318276,5450.931837740051,2
5788.0,91.6182,1.4639,112.0,1.966,0.6391,0.4413,22154.925460089296,8928.57142857143,0.7073,0.4261861724088325,0.38419105289721645,3.599264355464269,0.04242207182272142,5476.678437274815,2
5788.5,100.815,1.4809,116.3,1.9612,0.5179,0.4444,23066.97631434637,8598.452278589853,0.8146,0.587484156423825,0.36567712303920746,3.5454999323196295,0.04210403740925346,5549.582736053939,2
5789.0,103.01,1.5063,114.7,1.9626,0.5441,0.4435,22798.38633233419,8718.395815170008,0.8402,0.6329819619890091,0.35868041709347276,3.5609870764822786,0.04219589480318126,5528.364399983493,2
5789.5,101.072,1.5305,112.6,1.9456,0.4381,0.4545,26307.112778927836,8880.994671403198,0.8176,0.5926627132635196,0.3750831964226884,3.378265913807193,0.041099062725366335,5790.649488070692,2
5790.0,96.8508,1.5307,118.3,1.8582,0.4743,0.5108,54735.08925220562,8453.0853761623,0.7683,0.5124140402122535,0.44213651861155806,2.628162891919466,0.0362502613226406,7233.675738561297,2
5790.5,98.5476,1.5142,117.4,1.7239,0.4509,0.5975,169149.6871302247,8517.887563884156,0.7881,0.5434299722140099,0.5246803837233227,1.8761397448846666,0.03062792634904187,9785.074556014475,2
5791.0,100.25,1.5028,119.9,1.6589,0.5119,0.6394,291795.68685875006,8340.283569641368,0.808,0.5762306140929043,0.5621850977115508,1.6217373942060664,0.02847575630432023,11161.173115417349,2
5791.5,104.046,1.5039,116.5,1.7566,0.5119,0.5764,128534.46789941854,8583.690987124464,0.8522,0.6553594079588121,0.4885818393335192,2.026913192602514,0.03183483306539013,9127.394120221668,2
5792.0,106.964,1.5022,112.4,1.9258,0.6173,0.4672,31034.89017674814,8896.79715302491,0.8863,0.7228399007561417,0.370339453298677,3.1839086304811417,0.03989930218989514,6101.461279859368,2
5792.5,107.022,1.5144,112.5,2.022,0.8714,0.4052,13849.773887105572,8888.888888888889,0.887,0.7242878851620623,0.30814542338828366,4.3241664274179294,0.04649820656443606,4665.269584231331,2
5793.0,101.286,1.5233,108.1,2.0259,0.9335,0.4026,13389.000994156577,9250.693802035154,0.82,0.5968343418844857,0.3226241981874789,4.384429415550933,0.04682109255213367,4609.5017665417345,2
5793.5,94.1876,1.53,102.35,2.0023,0.8249,0.4179,16338.783171348628,9770.395701025893,0.7372,0.46676811672936236,0.3553530723582654,4.04656099978479,0.04498089038572264,4942.833120770641,2
5794.0,91.9413,1.5291,102.3,2.0017,0.6466,0.4183,16424.055469378876,9775.171065493647,0.711,0.4310409315732811,0.36054051516918034,4.038246084487787,0.04493465302240458,4951.714408658864,2
5794.5,94.1618,1.5271,107.6,2.0038,0.5434,0.4169,16127.534329849434,9293.68029739777,0.7369,0.46634529146541737,0.35440973094363404,4.067458354101741,0.04509688655606804,4920.667073006337,2
5795.0,93.4233,1.5153,110.85,1.9546,0.5055,0.4486,24362.842295103143,9021.199819576004,0.7283,0.4543616044329031,0.387715545005991,3.474515557495006,0.04168042440699834,5649.170370316549,2
5795.5,88.1127,1.4926,113.1,1.8211,0.5664,0.5348,74801.00880370912,8841.732979664015,0.6664,0.3754814110734773,0.4844854909161541,2.3811139672069888,0.03450444875090014,7899.990366158346,2
5796.0,84.1998,1.4393,103.4,1.6424,0.6025,0.6501,335391.7886981388,9671.17988394584,0.6207,0.3247749753290704,0.6065801533059045,1.5648918636040257,0.027972235016208713,11527.531161814662,2
5796.5,81.6756,1.3672,101.1,1.5058,0.6268,0.7382,1055529.126971285,9891.196834817014,0.5913,0.2951590751777509,0.6986486839261813,1.190741531878814,0.024400220612515105,14775.107379400151,2
5797.0,87.5756,1.345,100.1,1.4486,0.6819,0.7751,1706157.8928415994,9990.00999000999,0.6601,0.3681331312485522,0.725770160412694,1.0721919819996262,0.02315374680261951,16257.799664165825,2
5797.5,91.6391,1.3746,99.7,1.432,0.725,0.7858,1961068.5601346544,10030.090270812438,0.7075,0.426447415712968,0.7286560462944623,1.0410481982897999,0.02281499724183415,16701.26362672332,2
5798.0,87.7578,1.3875,100.0,1.4287,0.7276,0.7879,2015400.7658944065,10000.0,0.6622,0.3705693777538775,0.7382437033809804,1.0350916935835466,0.02274963399247938,16789.012323592575,2
5798.5,81.535,1.3426,100.25,1.4443,0.7597,0.7779,1769473.5522223671,9975.062344139651,0.5896,0.2935139299639439,0.7385691333848315,1.0639116899006429,0.02306416798738514,16373.258981818477,2
5799.0,76.1025,1.2843,99.9,1.4788,0.5853,0.7556,1323763.4925899832,10010.01001001001,0.5263,0.23709346906535494,0.7238294751452425,1.1325672485948362,0.0237967145693984,15465.25405439481,1
5799.5,76.7876,1.2906,99.9,1.5455,0.6888,0.7126,756459.7461078755,10010.01001001001,0.5342,0.24364492872422594,0.6799515795509538,1.2846155677863809,0.025343791821532752,13788.947412838113,1
5800.0,80.2716,1.3222,104.0,1.6361,0.6892,0.6541,353312.79310908663,9615.384615384615,0.5749,0.2795834917998318,0.6166358120988226,1.5443892460423903,0.02778839007609464,11666.048684648753,2
5800.5,79.1198,1.3464,102.8,1.7529,0.9522,0.5788,132612.2874888138,9727.626459143969,0.5615,0.2673345421816304,0.5429771713476615,2.008886342649001,0.0316929514454634,9201.009732972036,1
5801.0,79.1809,1.3467,105.6,1.8822,0.7796,0.4954,44794.9567472612,9469.69696969697,0.5622,0.2679640455773526,0.45949281789263474,2.8069603930042897,0.03746305108372975,6822.234309424374,1
5801.5,77.1966,1.3017,106.2,1.9556,0.702,0.448,24173.35407497741,9416.195856873823,0.539,0.24769087611271579,0.4148094226008961,3.484528006014497,0.0417404360663284,5634.8862142271155,1
5802.0,88.2755,1.2197,106.25,1.965,0.6158,0.4419,22328.59177794612,9411.764705882353,0.6683,0.3777209626480621,0.3912853910051597,3.5887655404751655,0.042360155455776864,5490.749119514391,2
5802.5,88.841,1.1406,105.5,1.9279,0.649,0.4659,30514.2681408758,9478.67298578199,0.6749,0.3855858019699386,0.4142315025360282,3.203039998585573,0.04001899548080619,6069.252406131954,2
5803.0,90.9639,1.1085,105.25,1.8675,0.8738,0.5048,50623.879587734446,9501.187648456056,0.6996,0.4162295188504778,0.449025244474036,2.6957840231419925,0.03671364884577664,7071.876372987068,2
5803.5,86.5466,1.1061,102.5,1.7918,0.8849,0.5537,95658.86733976527,9756.09756097561,0.6481,0.354460647142728,0.5062022732828744,2.209792340712728,0.033239978495124875,8446.241473029837,2
5804.0,80.1005,1.0873,102.0,1.7131,0.8961,0.6045,185282.0466226411,9803.921568627451,0.5729,0.27772845780435745,0.5672843866542161,1.8297410575788602,0.030246826755701665,10008.48510085015,2
5804.5,78.805,1.0557,102.5,1.6949,0.8531,0.6162,215753.8882561419,9756.09756097561,0.5578,0.26402587603305405,0.5808205326115707,1.7558606553502305,0.02962988909319634,10387.70912148789,1
5805.0,83.0912,1.0355,103.8,1.7248,0.8714,0.5969,167834.08229393853,9633.911368015415,0.6078,0.3115049060264728,0.5551583425924527,1.8801967380079045,0.030661023613114295,9766.046156599674,2
5805.5,82.2884,1.0355,102.15,1.7684,0.6331,0.5688,116430.40896981572,9789.52520802741,0.5984,0.3021080396278813,0.5283175226898639,2.085588271619714,0.032292323171457596,8896.2959421098,2
5806.0,82.7124,1.0479,101.8,1.866,0.5855,0.5058,51286.98379798615,9823.18271119843,0.6034,0.30707816424033346,0.4646515259917953,2.684338101025453,0.036635625428163864,7098.710175901778,2
5806.5,81.3795,1.0625,106.45,1.9895,0.7169,0.4261,18178.746397243656,9394.081728511037,0.5878,0.2917798117711701,0.3870015052226632,3.880984345607512,0.04405101784072368,5126.597750451229,2
5807.0,77.336,1.0738,106.9,1.9702,1.1161,0.4386,21389.99142387352,9354.536950420954,0.5406,0.24905063133041602,0.40522721540172424,3.647070350130196,0.042702870805896624,5413.596940729033,1
5807.5,79.4321,1.095,107.65,1.7589,1.2922,0.5749,126049.75401546252,9289.363678588017,0.5651,0.2705840609377403,0.5386417358343427,2.0383005699254126,0.031924133268778125,9081.539689690482,1
5808.0,78.7001,1.1337,106.0,1.4783,1.0203,0.7559,1328941.6723110466,9433.962264150943,0.5566,0.26295952013549406,0.7206634243018438,1.1316010636845135,0.023786562001311934,15477.294125208626,1
5808.5,79.0179,1.1686,106.1,1.347,0.9061,0.8406,4001361.780147264,9425.07068803016,0.5603,0.2662580192737572,0.8049214254173166,0.9005845876737715,0.02122009174902139,19067.767452687523,1
5809.0,82.4167,1.181,107.15,1.3781,1.0094,0.8206,3084417.315611243,9332.711152589827,0.5999,0.30359239078506456,0.7799186196348014,0.9484379809958656,0.02177656975967365,18185.599832522614,2
5809.5,87.276,1.1968,105.7,1.4598,0.8603,0.7679,1553555.3548452377,9460.73793755913,0.6566,0.3641017651330941,0.7191103634721654,1.0939227496389554,0.023387205365743846,15962.816008383406,2
5810.0,83.9865,1.2295,143.6,1.5119,0.7964,0.7343,1003294.5613890396,6963.788300835655,0.6182,0.322168844317959,0.6911293748613935,1.2043801909858711,0.024539561843947736,14622.62499166898,2
5810.5,81.9046,1.242,141.9,1.5411,0.6844,0.7154,784532.0293477684,7047.216349541931,0.5939,0.2976890943902504,0.6755096613517064,1.2738300139347734,0.025237175098797936,13895.113591363544,2
5811.0,82.0791,1.2539,141.7,1.601,0.6014,0.6768,474737.7125325392,7057.163020465773,0.596,0.299744923172448,0.6366341802948919,1.4351653384991678,0.02678773355940334,12468.228391921866,2
5811.5,88.4516,1.3028,206.85,1.6762,0.5853,0.6283,252548.3973363825,4834.4210780759,0.6703,0.38009020474595984,0.5773679125640413,1.683962868747106,0.02901691634846048,10787.54443565563,2
5812.0,87.0283,1.3627,209.8,1.7046,0.5938,0.6099,198770.85452712976,4766.444232602478,0.6537,0.36078879483347587,0.5615543014923142,1.7950875208196706,0.029959034704239645,10182.608281950495,2
5812.5,86.802,1.4514,198.6,1.6759,0.7214,0.6285,253206.5662070875,5035.246727089628,0.6511,0.35783942172621885,0.5805495174886867,1.682810964940441,0.029006990234600703,10794.218601118864,2
5813.0,87.6823,1.4921,200.45,1.6508,0.6311,0.6446,312225.1527589998,4988.775255674732,0.6613,0.36952366524774144,0.5950838288568026,1.593740253888554,0.028228888163444852,11338.456897732087,2
5813.5,85.5452,1.4613,203.1,1.6649,0.5964,0.6355,277355.70547654515,4923.682914820286,0.6364,0.3415290389862014,0.589735108775849,1.643210670684591,0.028663658791966796,11029.15260061034,2
5814.0,87.4072,1.3863,204.3,1.6853,0.6214,0.6224,233883.3922176273,4894.762604013705,0.6581,0.3658250634134814,0.5733794415025935,1.718470510626073,0.029312714908603,10591.61215189417,2
5814.5,91.2752,1.3042,203.9,1.6621,0.8035,0.6374,284299.044080998,4904.364884747425,0.7033,0.42098934779543346,0.5809874273954119,1.6326976300636364,0.0285718185461097,11093.369390634169,2
5815.0,93.8049,1.2517,202.85,1.6059,0.9822,0.6736,455373.9500895054,4929.751047572097,0.7328,0.46059916557606606,0.6118797118128071,1.4498638472466239,0.026924559859416677,12353.488958915048,2
5815.5,96.932,1.2224,202.6,1.5711,0.7548,0.6961,610284.3116294818,4935.834155972359,0.7693,0.5139430254099661,0.6272316345950646,1.350976133870504,0.025990153268791085,13171.780712065667,2
5816.0,91.2081,1.1756,204.85,1.6049,0.634,0.6743,459541.1396916489,4881.62069807176,0.7025,0.4199563650167155,0.6180258470877601,1.4466297635129952,0.026894513971375232,12378.541744261229,2
5816.5,90.5266,1.1302,207.2,1.705,0.5708,0.6097,198254.18234594277,4826.254826254826,0.6945,0.40974227092683435,0.5547945356958042,1.7963537718082587,0.029969599361755396,10176.131661442676,2
5817.0,89.8461,1.1469,202.8,1.8142,0.5279,0.5392,79209.10135699905,4930.966469428007,0.6866,0.3998594262036484,0.4856188368887111,2.339534424612075,0.034201859778468735,8025.465940328336,2
5817.5,87.3326,1.198,200.8,1.899,0.4781,0.4845,38870.95557673385,4980.0796812749,0.6573,0.3649051460319115,0.4356027104317238,2.944489835912248,0.03836984386150306,6538.630814766647,2
5818.0,87.7616,1.2633,204.8,1.9433,0.5311,0.4559,26790.795832976448,4882.8125,0.6623,0.3706857170957828,0.40622811390916513,3.356000881762047,0.04096340367792969,5824.492160414289,2
5818.5,88.4053,1.3008,206.5,1.9389,0.6425,0.4588,27821.186293377425,4842.6150121065375,0.6698,0.3794967544354941,0.4079474349056438,3.310559209441437,0.04068512756180959,5894.92593606849,2
5819.0,90.765,1.3063,206.0,1.892,0.7186,0.489,41215.257899917466,4854.368932038835,0.6973,0.4132933905785215,0.4336186856624781,2.8865404141081337,0.037990396247657994,6654.950141057626,2
5819.5,89.434,1.2898,204.15,1.8218,0.6053,0.5343,74315.8736772521,4898.359049718344,0.6818,0.3939517221344547,0.48151046923398305,2.385907294775196,0.03453916106953957,7885.796829721038,2
5820.0,96.2353,1.2873,184.9,1.7272,0.5535,0.5954,164589.66325761363,5408.328826392644,0.7611,0.5015203454219574,0.5281962737134578,1.8903956285069083,0.03074406957859441,9718.558795980543,2
5820.5,96.3947,1.2994,184.85,1.6297,0.6401,0.6583,373161.3429544117,5409.791723018664,0.763,0.5043755614205767,0.5907136747696428,1.5232823185339597,0.02759784700419545,11812.406526592615,2
5821.0,101.343,1.2613,184.75,1.5495,0.6178,0.71,731292.8265281904,5412.719891745603,0.8207,0.5980559114850159,0.6298605078610078,1.2947509541931717,0.025443574377366593,13690.737320175886,2
5821.5,101.954,1.2401,182.9,1.5372,0.6552,0.7179,810475.7307930724,5467.468562055768,0.8278,0.6105708387421128,0.6360835076085569,1.264311795759904,0.025142710631114378,13990.256633677875,2
5822.0,113.468,1.2679,182.7,1.5668,0.5832,0.6988,632108.8758606238,5473.453749315819,0.9622,0.8960097593714553,0.5787346922442249,1.3397783711371,0.025882217555081133,13271.782306561505,2
5822.5,114.561,1.3117,185.6,1.5587,0.6852,0.7041,677245.4261312002,5387.931034482759,0.9749,0.9284220574220591,0.5796914443054441,1.3181895038125626,0.025672840744769197,13469.207529164658,2
5823.0,116.596,1.3734,186.5,1.5015,0.667,0.741,1094699.8994714136,5361.930294906167,0.9987,0.992080840210197,0.6080611674118336,1.1810887758785489,0.024301119067632965,14885.080026374395,2
5823.5,113.188,1.3265,185.1,1.4489,0.7272,0.7749,1701723.015696049,5402.485143165856,0.9589,0.887759043072354,0.6559402882283046,1.0727870406842788,0.02316017099121117,16249.568501152293,2
5824.0,115.514,1.3398,184.1,1.4746,0.6475,0.7583,1371103.0043885612,5431.830526887561,0.986,0.9576285160141016,0.6299777788541103,1.1239148749786574,0.023705641469686678,15573.786747590331,2
5824.5,112.719,1.3544,182.8,1.5528,0.7932,0.7079,711578.2600787078,5470.459518599562,0.9534,0.8741620793224143,0.5907622813707964,1.3030229890950955,0.025524723202172982,13611.675850134498,2
5825.0,115.101,1.3494,177.4,1.6129,0.6783,0.6691,429472.5178649538,5636.978579481398,0.9812,0.9448966007092471,0.5424838555049609,1.470909575707218,0.027119269677733007,12193.056650564286,2
5825.5,113.576,1.3315,174.8,1.6242,0.6395,0.6618,390550.9671327394,5720.823798627002,0.9634,0.8990273749302514,0.5413303317593463,1.5060144865739447,0.02744097744773266,11935.086965166554,2
5826.0,118.406,1.3291,173.8,1.6175,0.512,0.6661,413028.6476120661,5753.73993095512,1.0198,1.051860640091099,0.5251506742277927,1.4851896263548416,0.02725059289588799,12086.699193414272,2
5826.5,121.419,1.3351,175.5,1.6236,0.4651,0.6622,392589.2571397788,5698.005698005698,1.0549,1.158758951395849,0.5069263005129563,1.5040593029080451,0.02742315903491103,11949.149007487138,2
5827.0,120.708,1.3461,176.15,1.6224,0.4311,0.663,396697.8062502139,5676.979846721544,1.0466,1.1326055330565639,0.5112308585704205,1.5001600763321086,0.027387589126574362,11977.298581833576,2
5827.5,121.926,1.3039,176.1,1.5912,0.4587,0.6831,515299.4266910592,5678.591709256105,1.0608,1.1776913823506334,0.5252893547650151,1.4068586852031806,0.026522242412767256,12695.710775116013,2
5828.0,117.432,1.2435,177.05,1.538,0.549,0.7174,805219.2475926862,5648.121999435188,1.0084,1.0191611247591028,0.5808324092822803,1.2662070841297641,0.025161548880481943,13971.201473403682,2
5828.5,119.346,1.2308,180.3,1.4954,0.7683,0.7449,1151693.3048903102,5546.311702717692,1.0307,1.0840328302976443,0.5996396007401157,1.1678338111716586,0.02416437265036751,15038.950012404535,2
5829.0,114.276,1.2543,182.2,1.5136,0.8054,0.7332,989034.7485109348,5488.474204171241,0.9716,0.9198981827879593,0.6099336435064134,1.2082683749635952,0.024579141308878096,14579.763173736303,2
5829.5,114.062,1.3177,181.8,1.652,0.7234,0.6439,309393.8471418836,5500.5500550055,0.9691,0.9134885593110852,0.5214925330523146,1.5974676626606084,0.028261879472715613,11314.508135141576,2
5830.0,119.25,1.3602,182.1,1.853,0.6454,0.5142,57211.2882924064,5491.488193300384,1.0296,1.0807451430902517,0.36938015082590625,2.590942256063574,0.035992653806461494,7326.210635096656,2
5830.5,119.496,1.4099,184.45,1.9731,0.6242,0.4367,20867.590957553337,5421.523448088913,1.0325,1.0894327285819712,0.2907160143700158,3.681271315949911,0.04290262996571371,5369.4383177182535,2
5831.0,121.753,1.4179,186.3,1.9825,0.595,0.4306,19275.10425053838,5367.686527106816,1.0588,1.1712414875679085,0.27365364066590026,3.7943075911211546,0.04355632899545802,5228.961607158591,2
5831.5,124.903,1.4237,186.95,1.9666,0.5086,0.4409,22039.89897286189,5349.023803155925,1.0956,1.2953814073872438,0.26731889141010934,3.606288583518263,0.04246344653651104,5467.308603034298,2
5832.0,121.458,1.4588,186.1,1.9961,0.5364,0.4219,17211.8141015924,5373.455131649651,1.0554,1.1603523079505964,0.2664127907346201,3.96452544823948,0.04452260913423359,5032.0283398482525,2
5832.5,118.78,1.5167,184.5,2.0114,0.6421,0.412,15131.23849973757,5420.054200542006,1.0241,1.0644451141204598,0.26936435470785836,4.172176523676852,0.04567371521825684,4812.821039667584,2
5833.0,100.393,1.583,182.25,1.9793,0.584,0.4327,19809.12888969175,5486.968449931413,0.8096,0.578941279345353,0.35512186856772265,3.7548264182709437,0.04332912656788124,5277.099409819468,2
5833.5,95.7928,1.5767,180.0,1.9397,0.4639,0.4583,27640.747086119667,5555.555555555556,0.756,0.4939247841540714,0.3921140789233544,3.3183294119387914,0.04073284554225737,5882.750319839566,2
5834.0,97.7388,1.4991,178.7,1.9244,0.4309,0.4681,31400.515202695737,5595.970900951315,0.7787,0.5285087921043425,0.39727982185801813,3.170761754135479,0.03981684162597204,6123.812302922906,2
5834.5,102.304,1.4288,177.6,1.9344,0.4697,0.4617,28891.20620366501,5630.630630630631,0.8319,0.6179022432124852,0.378901099409527,3.2660133771306294,0.040410477460249276,5965.80630807783,2
5835.0,105.549,1.4386,173.55,1.9595,0.4809,0.4455,23399.55387686517,5762.028233938346,0.8698,0.6894509048078206,0.35311357875575206,3.526704861548792,0.04199229013490924,5575.57467115768,2
5835.5,109.646,1.505,172.75,1.995,0.4862,0.4226,17369.321777962778,5788.712011577424,0.9176,0.7901946200423176,0.3167139209143294,3.9504200804027954,0.0444433351606447,5047.724857315275,2
5836.0,115.486,1.6413,171.9,2.0369,0.3997,0.3955,12207.334916928949,5817.335660267598,0.9857,0.9568281712622635,0.2672850250508567,4.555402341150017,0.04772526763230363,4459.0413168764835,2
