DEPTH(m)	CALI	GR	RESS	RESD	DENSITY	NEUTRON	
3200.857	8.36	85.007	2.32	2.091	2.318	0.228	194.997
3201.01	8.351	71.681	3.515	3.072	2.268	0.207	199.188
3201.162	8.326	65.562	3.799	5.146	2.224	0.203	205.689
3201.314	8.316	70.92	2.243	3.201	2.209	0.226	213.949
3201.467	8.347	82.527	1.471	1.467	2.221	0.276	222.445
3201.619	8.386	98.332	1.21	1.185	2.253	0.285	229.858
3201.771	8.414	115.413	1.258	1.27	2.294	0.323	235.65
3201.924	8.448	128.103	1.512	1.611	2.337	0.38	239.115
3202.076	8.494	139.834	1.756	1.768	2.375	0.373	239.979
3202.229	8.516	141.909	1.836	1.847	2.405	0.344	238.762
3202.381	8.514	146.664	1.902	1.764	2.425	0.308	236.6
3202.534	8.503	144.191	1.895	1.832	2.435	0.311	235.482
3202.686	8.498	143.96	1.916	1.81	2.44	0.3	235.557
3202.838	8.498	140.578	1.972	1.898	2.443	0.287	237.226
3202.991	8.5	139.791	2.003	2.056	2.448	0.277	237.579
3203.143	8.494	140.633	1.88	1.886	2.451	0.298	237.161
3203.296	8.471	140.995	1.674	1.621	2.445	0.32	235.426
3203.448	8.44	139.571	1.502	1.414	2.433	0.37	234.193
3203.6	8.429	135.145	1.5	1.4	2.424	0.372	234.543
3203.753	8.425	129.006	1.471	1.461	2.419	0.374	236.564
3203.905	8.42	129.332	1.431	1.334	2.412	0.352	240.516
3204.058	8.426	131.511	1.428	1.261	2.406	0.361	246.574
3204.21	8.43	129.646	1.484	1.419	2.401	0.36	254.244
3204.362	8.436	125.902	1.515	1.448	2.395	0.35	262.274
3204.515	8.449	135.015	1.405	1.326	2.389	0.343	269
3204.667	8.482	143.727	1.406	1.298	2.389	0.338	273.246
3204.82	8.485	144.245	1.453	1.456	2.396	0.347	275.243
3204.972	8.486	140.331	1.495	1.485	2.411	0.361	276.388
3205.125	8.498	135.472	1.453	1.314	2.431	0.411	278.111
3205.277	8.517	133.774	1.477	1.355	2.455	0.45	280.733
3205.429	8.526	132.227	1.484	1.367	2.475	0.437	282.206
3205.582	8.532	131.613	1.445	1.333	2.477	0.43	282.35
3205.734	8.539	130.107	1.395	1.24	2.462	0.414	280.326
3205.886	8.546	134.473	1.36	1.313	2.436	0.394	275.216
3206.039	8.555	137.883	1.329	1.235	2.412	0.401	269.487
3206.191	8.557	141.828	1.32	1.158	2.397	0.401	264.152
3206.344	8.557	145.172	1.304	1.326	2.394	0.411	256.535
3206.496	8.548	140.334	1.314	1.26	2.395	0.391	244.107
3206.648	8.519	116.041	1.357	1.367	2.386	0.368	228.663
3206.801	8.455	86.875	1.528	1.637	2.353	0.319	214.191
3206.953	8.381	66.628	2.098	2.383	2.291	0.258	202.871
3207.106	8.346	54.814	3.094	3.191	2.217	0.228	195.613
3207.258	8.346	55.051	3.857	4.11	2.158	0.227	193.637
3207.41	8.347	55.654	3.818	3.841	2.128	0.232	196.549
3207.563	8.358	59.361	3.671	3.567	2.121	0.236	201.725
3207.715	8.363	77.516	2.897	2.918	2.124	0.238	206.266
3207.868	8.372	101.053	1.451	1.503	2.138	0.253	209.775
3208.02	8.392	119.922	1.001	0.914	2.181	0.295	215.315
3208.172	8.436	130.278	1.149	1.031	2.253	0.352	219.62
3208.325	8.466	130.444	1.476	1.69	2.327	0.342	229.438
3208.477	8.438	121.964	1.366	1.335	2.371	0.327	233.583
3208.63	8.438	122.898	1.287	1.206	2.383	0.372	239.857
3208.782	8.508	128.594	1.362	1.391	2.387	0.431	243.411
3208.934	8.567	130.239	1.711	1.636	2.397	0.437	244.99
3209.087	8.608	131.991	1.84	1.692	2.412	0.422	243.71
3209.239	8.627	132.622	1.782	1.632	2.429	0.376	239.051
3209.392	8.636	134.655	1.867	1.726	2.445	0.35	232.186
3209.544	8.647	134.007	2.016	2.067	2.454	0.341	225.378
3209.696	8.65	134.386	2.077	1.979	2.453	0.354	220.764
3209.849	8.647	135.208	2.074	1.873	2.445	0.373	218.764
3210.001	8.647	136.178	1.932	1.852	2.436	0.379	218.083
3210.154	8.639	139.742	1.801	1.698	2.43	0.374	217.912
3210.306	8.635	142.112	1.739	1.642	2.428	0.346	218.107
3210.458	8.644	145.695	1.798	1.714	2.43	0.34	217.351
3210.611	8.647	148.832	1.932	1.861	2.43	0.355	215.46
3210.763	8.649	144.952	2.032	1.997	2.426	0.373	214.876
3210.916	8.652	139.948	2.007	1.82	2.419	0.381	215.375
3211.068	8.649	136.345	1.941	1.725	2.408	0.352	216.939
3211.22	8.648	140.802	1.765	1.632	2.397	0.35	217.024
3211.373	8.646	151.134	1.651	1.546	2.392	0.334	216.102
3211.525	8.648	143.751	1.678	1.582	2.398	0.329	214.251
3211.677	8.653	137.071	1.792	1.729	2.409	0.336	214.609
3211.83	8.669	135.505	1.838	1.786	2.416	0.361	220.049
3211.982	8.733	137.927	1.715	1.559	2.406	0.373	228.731
3212.135	8.92	141.643	1.462	1.365	2.382	0.337	236.755
3212.287	8.944	141.362	1.385	1.289	2.352	0.326	242.35
3212.44	8.873	139.467	1.484	1.283	2.327	0.354	237.23
3212.592	8.922	135.654	1.489	1.477	2.318	0.385	244.531
3212.744	9.262	135.219	1.363	1.485	2.33	0.398	248.266
3212.897	9.204	134.953	1.325	1.249	2.349	0.42	248.473
3213.049	8.965	141.843	1.352	1.259	2.356	0.416	249.533
3213.202	9.326	148.255	1.362	1.289	2.347	0.44	253.182
3213.354	9.545	151.07	1.325	1.264	2.326	0.461	259.658
3213.506	9.206	141.224	1.237	1.186	2.297	0.452	268.907
3213.659	9.219	145.116	1.176	1.112	2.264	0.407	275.065
3213.811	9.334	141.78	1.102	0.977	2.226	0.407	287.213
3213.964	9.432	137.153	1.006	0.951	2.18	0.412	296.314
3214.116	9.327	135.839	0.992	0.985	2.145	0.493	297.622
3214.268	9.09	135.013	1.066	1.021	2.161	0.517	292.921
3214.421	8.981	137.477	1.178	1.175	2.224	0.508	286.249
3214.573	8.943	138.207	1.214	1.238	2.276	0.462	279.668
3214.726	8.907	137.794	1.212	1.22	2.289	0.438	271.427
3214.878	8.915	137.05	1.253	1.248	2.288	0.452	263.193
3215.031	9.012	137.283	1.289	1.12	2.294	0.484	257.601
3215.183	9.147	133.357	1.235	1.263	2.299	0.472	254.21
3215.335	9.367	139.097	1.177	1.266	2.305	0.472	251.908
3215.488	9.428	138.722	1.169	1.244	2.318	0.447	252.443
3215.64	9.866	138.499	1.173	1.176	2.321	0.44	255.642
3215.792	10.141	145.245	1.197	1.253	2.304	0.435	259.207
3215.945	9.373	135.87	1.199	1.235	2.276	0.44	263.223
3216.097	9.175	136.604	1.204	1.362	2.251	0.426	269.786
3216.25	9.211	135.757	1.173	1.251	2.236	0.428	277.685
3216.402	9.491	141.59	1.137	1.188	2.246	0.449	283.346
3216.554	9.551	146.368	1.135	1.194	2.277	0.47	284.412
3216.707	9.085	141.125	1.203	1.281	2.3	0.436	281.422
3216.859	9.098	141.106	1.32	1.466	2.294	0.425	275.665
3217.012	9.241	141.768	1.365	1.374	2.274	0.41	270.202
3217.164	9.066	145.879	1.34	1.283	2.271	0.434	266.55
3217.316	8.828	144.289	1.302	1.469	2.283	0.424	263.382
3217.469	8.739	140.145	1.26	1.423	2.289	0.428	254.409
3217.621	8.74	138.824	1.224	1.228	2.279	0.432	243.488
3217.774	8.899	143.784	1.212	1.295	2.274	0.459	241.852
3217.926	9.075	142.779	1.216	1.42	2.28	0.472	242.295
3218.078	9.106	143.775	1.244	1.275	2.283	0.447	242.293
3218.231	8.99	140.161	1.272	1.357	2.279	0.438	241.522
3218.383	8.851	137.423	1.291	1.367	2.284	0.435	239.711
3218.536	8.814	137.25	1.284	1.361	2.307	0.425	237.086
3218.688	8.87	145.405	1.238	1.278	2.327	0.416	235.804
3218.84	8.843	145.515	1.21	1.248	2.322	0.412	237.667
3218.993	8.775	142.953	1.214	1.269	2.296	0.428	239.988
3219.145	8.659	138.746	1.224	1.26	2.277	0.426	240.737
3219.298	8.682	137.965	1.202	1.288	2.285	0.439	243.988
3219.45	8.794	139.903	1.181	1.193	2.313	0.44	252.203
3219.602	9.183	145.152	1.2	1.105	2.331	0.447	261.697
3219.755	9.452	147.873	1.218	1.21	2.324	0.449	266.63
3219.907	9.301	140.8	1.203	1.451	2.31	0.451	262.957
3220.06	9.544	138.118	1.195	1.219	2.305	0.444	255.081
3220.212	9.447	133.245	1.224	1.125	2.305	0.435	248.708
3220.365	8.982	131.732	1.247	1.363	2.298	0.444	244.251
3220.517	8.942	132.899	1.292	1.399	2.283	0.472	241.902
3220.669	8.953	135.317	1.341	1.239	2.267	0.515	240.927
3220.822	9.18	138.149	1.359	1.366	2.265	0.51	241.069
3220.974	9.323	144.639	1.392	1.614	2.287	0.494	241.489
3221.126	9.149	141.086	1.373	1.507	2.321	0.488	239.964
3221.279	9.468	141.392	1.32	1.459	2.341	0.471	235.185
3221.431	9.862	140.74	1.281	1.292	2.341	0.463	227.715
3221.583	10.542	140.685	1.254	1.527	2.331	0.457	220.065
3221.736	11.916	152.783	1.142	1.252	2.316	0.417	215.41
3221.888	12.892	163.555	1.042	1.034	2.299	0.383	215.271
3222.041	11.875	151.565	0.974	1.101	2.287	0.395	218.555
3222.193	10.07	138.73	0.962	1.078	2.277	0.438	226.629
3222.346	9.307	133.041	1.051	1.113	2.257	0.463	272.559
3222.498	9.779	134.606	1.151	1.219	2.241	0.467	278.141
3222.65	10.746	142.909	1.179	1.237	2.262	0.478	277.962
3222.803	10.739	138.584	1.19	1.26	2.308	0.492	275.189
3222.955	10.245	135.345	1.122	1.234	2.324	0.516	271.885
3223.108	10.671	140.317	1.044	1.071	2.297	0.486	269.912
3223.26	10.424	142.6	1.017	1.034	2.264	0.464	268.45
3223.412	9.931	146.862	1.009	1.196	2.238	0.466	267.588
3223.565	10.221	148.951	1.003	0.984	2.195	0.476	269.265
3223.717	10.435	147.356	0.975	1.067	2.153	0.481	272.508
3223.87	9.992	144.367	0.976	1.071	2.163	0.472	274.861
3224.022	9.235	139.652	1.02	1.082	2.212	0.5	275.866
3224.174	9.11	135.771	1.06	1.117	2.249	0.516	275.799
3224.327	9.824	140.277	1.091	1.149	2.265	0.486	275.507
3224.479	10.59	147.005	1.082	1.171	2.264	0.365	274.92
3224.632	10.543	146.967	1.102	1.23	2.218	0.35	271.934
3224.784	10.144	134.492	1.058	1.141	2.134	0.389	269.407
3224.936	10.179	135.089	1.015	1.031	2.099	0.488	269.278
3225.089	10.318	135.216	1.034	1.117	2.166	0.674	271.017
3225.241	9.88	134.492	1.126	1.223	2.258	0.517	272.262
3225.394	9.867	141.146	1.151	1.169	2.28	0.471	271.162
3225.546	10.098	142.362	1.037	0.978	2.219	0.421	269.555
3225.698	10.269	139.912	0.985	1.083	2.141	0.417	269.588
3225.851	10.176	132.821	1.009	1.41	2.112	0.421	272.083
3226.003	9.598	130.891	1.049	1.207	2.166	0.441	275.13
3226.156	9.407	138.309	1.146	1.098	2.266	0.449	276.48
3226.308	9.382	141.353	1.22	1.156	2.329	0.407	277.124
3226.46	9.461	143.048	1.245	1.264	2.327	0.413	276.247
3226.613	9.543	147.917	1.26	1.284	2.308	0.407	273.495
3226.765	9.32	140.706	1.274	1.164	2.312	0.405	268.446
3226.917	9.253	137.168	1.273	1.359	2.325	0.409	262.376
3227.07	9.345	135.502	1.292	1.41	2.329	0.407	257.578
3227.222	9.362	134.66	1.306	1.205	2.329	0.411	239.149
3227.375	9.23	133.8	1.263	1.154	2.33	0.406	239.043
3227.527	9.232	131.764	1.238	1.181	2.334	0.381	238.889
3227.68	9.555	131.934	1.242	1.188	2.337	0.414	241.194
3227.832	9.823	131.67	1.252	1.223	2.332	0.461	247.106
3227.984	9.862	133.322	1.25	1.296	2.326	0.463	258.204
3228.137	9.646	132.557	1.274	1.167	2.339	0.453	270.044
3228.289	9.298	134.194	1.335	1.064	2.365	0.416	275.709
3228.442	9.005	131.711	1.382	1.481	2.37	0.402	276.614
3228.594	9.132	130.207	1.323	1.584	2.339	0.402	276.023
3228.746	9.283	140.817	1.188	1.059	2.299	0.432	275.727
3228.899	9.306	145.451	1.102	0.915	2.283	0.47	277.232
3229.051	9.41	149.175	1.097	1.088	2.292	0.47	282.001
3229.204	9.379	140.486	1.148	1.19	2.304	0.442	286.544
3229.356	9.37	143.947	1.185	1.25	2.303	0.407	286.951
3229.508	9.353	144.664	1.188	1.207	2.296	0.383	285.831
3229.661	9.269	144.837	1.145	1.085	2.296	0.429	284.115
3229.813	9.251	145.915	1.139	1.084	2.307	0.454	280.564
3229.966	9.266	139.508	1.22	1.224	2.326	0.442	273.983
3230.118	9.479	136.328	1.312	1.228	2.339	0.396	264.912
3230.271	9.511	129.933	1.318	1.161	2.332	0.423	256.567
3230.423	9.674	130.549	1.256	1.246	2.298	0.44	251.797
3230.575	9.979	134.94	1.223	1.267	2.265	0.467	249.376
3230.728	9.987	134.761	1.214	1.209	2.269	0.502	249.019
3230.88	9.649	131.18	1.21	1.181	2.307	0.524	250.891
3231.032	9.416	136.327	1.242	1.246	2.335	0.453	252.289
3231.185	9.271	140.618	1.246	1.282	2.332	0.432	253.604
3231.337	9.241	144.154	1.203	1.202	2.328	0.445	254.885
3231.49	9.373	150.304	1.227	1.13	2.35	0.442	253.178
3231.642	9.358	146.577	1.283	1.172	2.375	0.439	248.531
3231.794	9.257	140.558	1.36	1.346	2.365	0.425	245.271
3231.947	9.374	132.028	1.382	1.336	2.331	0.389	244.75
3232.099	9.455	132.596	1.403	1.552	2.323	0.424	244.746
3232.252	9.305	128.566	1.44	1.609	2.351	0.435	243.83
3232.404	9.4	131.102	1.435	1.428	2.373	0.419	239.92
3232.556	9.472	135.32	1.388	1.312	2.365	0.393	235.976
3232.709	9.563	137.273	1.311	1.288	2.339	0.396	238.378
3232.861	9.831	141.115	1.248	1.295	2.314	0.389	245.38
3233.014	9.766	139.979	1.225	1.188	2.292	0.39	250.362
3233.166	9.667	137.415	1.195	1.082	2.277	0.398	252.238
3233.318	9.709	130.172	1.157	1.097	2.28	0.417	254.034
3233.471	9.848	135.01	1.16	1.141	2.296	0.444	255.382
3233.623	9.628	130.392	1.214	1.215	2.309	0.44	254.193
3233.776	9.523	130.036	1.295	1.349	2.313	0.427	252.534
3233.928	9.472	130.754	1.295	1.32	2.31	0.391	251.863
3234.08	9.686	131.654	1.229	1.223	2.296	0.409	250.555
3234.233	9.867	133.313	1.171	1.181	2.28	0.409	250.196
3234.385	9.707	131.776	1.183	1.202	2.284	0.412	252.449
3234.538	9.509	127.022	1.25	1.137	2.31	0.413	253.827
3234.69	9.354	125.761	1.274	1.157	2.338	0.403	252.132
3234.842	9.269	126.292	1.258	1.353	2.345	0.409	249.188
3234.995	9.347	128.665	1.233	1.294	2.328	0.401	248.229
3235.147	9.528	132.558	1.224	1.267	2.307	0.454	249.942
3235.3	9.707	135.043	1.214	1.244	2.299	0.504	253.038
3235.452	9.801	137.805	1.23	1.184	2.308	0.52	255.756
3235.604	9.683	134.357	1.301	1.285	2.327	0.479	256.68
3235.757	9.62	135.49	1.389	1.376	2.348	0.432	257.365
3235.909	9.57	136.354	1.376	1.396	2.365	0.418	258.459
3236.062	9.46	143.07	1.28	1.173	2.372	0.448	257.313
3236.214	9.411	139.371	1.235	1.152	2.37	0.465	255.191
3236.366	9.491	140.499	1.273	1.236	2.361	0.462	256.352
3236.519	9.703	144.627	1.304	1.354	2.351	0.439	258.934
3236.671	9.783	150.346	1.291	1.523	2.343	0.419	258.849
3236.823	9.813	149.367	1.26	1.383	2.339	0.414	257.448
3236.976	9.757	148.441	1.201	1.239	2.34	0.417	257.163
3237.128	9.561	141.189	1.193	1.153	2.345	0.424	256.956
3237.281	9.5	139.917	1.203	1.147	2.355	0.418	253.521
3237.433	9.418	136.6	1.224	1.294	2.372	0.412	248.043
3237.586	9.451	135.042	1.262	1.305	2.39	0.395	245.561
3237.738	9.522	136.262	1.34	1.374	2.411	0.377	245.629
3237.89	9.332	134.582	1.429	1.413	2.427	0.388	244.189
3238.043	9.244	139.923	1.422	1.474	2.418	0.402	241.363
3238.195	9.271	138.679	1.245	1.162	2.377	0.423	240.78
3238.348	9.357	139.671	1.116	1.085	2.325	0.447	243.082
3238.5	9.35	141.742	1.088	1.168	2.294	0.428	247.824
3238.652	9.261	142.062	1.155	1.067	2.293	0.412	254.646
3238.805	9.234	138.132	1.239	0.924	2.304	0.381	261.11
3238.957	9.199	134.497	1.301	1.117	2.311	0.408	267.637
3239.11	9.282	133.625	1.349	1.409	2.316	0.436	274.167
3239.262	9.527	137.186	1.355	1.464	2.325	0.475	276.655
3239.414	9.542	135.1	1.332	1.388	2.339	0.483	275.213
3239.567	9.41	128.165	1.291	1.356	2.352	0.474	273.069
3239.719	9.291	130.296	1.325	1.288	2.361	0.451	271.479
3239.872	8.903	127.053	1.438	1.433	2.371	0.401	268.408
3240.024	8.721	127.803	1.602	1.563	2.38	0.349	261.701
3240.177	8.668	127.546	1.657	1.445	2.387	0.333	253.37
3240.329	8.598	118.552	1.545	1.4	2.383	0.357	242.529
3240.481	8.546	117.159	1.471	1.392	2.366	0.363	229.144
3240.634	8.532	116.761	1.374	1.295	2.349	0.372	221.144
3240.786	8.54	122.206	1.407	1.361	2.345	0.352	220.832
3240.938	8.577	122.296	1.451	1.496	2.356	0.338	222.719
3241.091	8.549	120.83	1.518	1.464	2.368	0.341	224.225
3241.243	8.499	118.075	1.563	1.506	2.372	0.342	225.787
3241.396	8.498	115.95	1.49	1.656	2.361	0.331	227.151
3241.548	8.473	116.931	1.312	1.326	2.335	0.333	227.903
3241.7	8.427	124.726	1.282	1.005	2.306	0.35	229.687
3241.853	8.481	139.881	1.412	1.022	2.298	0.358	232.173
3242.005	8.526	141.436	1.534	1.375	2.318	0.375	233.242
3242.158	8.532	137.293	1.515	1.561	2.349	0.355	232.296
3242.31	8.517	129.022	1.61	1.65	2.372	0.327	230.573
3242.462	8.466	115.298	1.735	1.743	2.375	0.283	227.856
3242.615	8.412	93.752	1.828	1.791	2.358	0.255	223.768
3242.767	8.38	78.868	1.972	1.97	2.321	0.259	219.072
3242.92	8.374	67.2	2.104	2.123	2.276	0.258	211.396
3243.072	8.37	58.992	2.03	1.823	2.239	0.24	199.806
3243.224	8.357	54.086	1.825	1.692	2.223	0.224	189.535
3243.377	8.347	67.378	1.533	1.45	2.228	0.224	185.011
3243.529	8.392	78.826	1.251	1.188	2.25	0.243	183.908
3243.682	8.439	91.632	1.196	1.278	2.281	0.28	182.868
3243.834	8.458	104.062	1.381	1.363	2.313	0.285	185.208
3243.986	8.449	116.868	1.586	1.462	2.33	0.319	194.297
3244.139	8.477	131.336	1.607	1.518	2.322	0.364	206.154
3244.291	8.513	114.326	1.801	1.743	2.316	0.332	213.596
3244.444	8.482	92.471	1.827	2.062	2.343	0.276	214.566
3244.596	8.439	83.694	1.628	1.758	2.392	0.259	210.63
3244.748	8.439	88.046	1.524	1.5	2.429	0.266	204.502
3244.901	8.542	106.782	1.499	1.449	2.434	0.306	200.634
3245.053	8.754	130.178	1.63	1.534	2.42	0.538	203.141
3245.206	9.195	149.014	1.645	1.618	2.401	0.376	215.451
3245.358	9.771	164.27	1.569	1.489	2.383	0.381	235.164
3245.51	9.592	163.192	1.458	1.351	2.371	0.397	253.439
3245.663	9.344	159.214	1.369	1.299	2.373	0.41	264.527
3245.815	9.245	161.455	1.394	1.325	2.386	0.42	267.102
3245.968	9.193	154.532	1.56	1.507	2.397	0.388	263.987
3246.12	9.236	155.988	1.574	1.515	2.386	0.358	260.889
3246.272	9.24	152.243	1.352	1.175	2.356	0.377	263.244
3246.425	9.384	144.184	1.19	1.07	2.333	0.421	269.305
3246.577	9.433	144.089	1.166	1.14	2.335	0.458	272.472
3246.729	9.361	139.769	1.214	1.179	2.35	0.453	273.388
3246.882	9.162	136.424	1.225	1.231	2.371	0.417	273.984
3247.034	9.383	138.665	1.221	1.102	2.393	0.388	272.207
3247.187	9.342	138.352	1.245	1.122	2.411	0.413	270.496
3247.339	9.028	134.057	1.279	1.207	2.413	0.468	272.583
3247.492	9.41	143.086	1.283	1.156	2.396	0.473	276.054
3247.644	9.575	142.09	1.27	1.139	2.374	0.438	276.023
3247.796	9.139	137.908	1.24	1.097	2.364	0.419	270.628
3247.949	8.951	143.574	1.228	0.957	2.374	0.407	263.371
3248.101	9.352	149.53	1.278	1.157	2.39	0.439	260.146
3248.254	9.542	147.74	1.295	1.258	2.382	0.451	262.073
3248.406	9.137	141.698	1.246	1.158	2.35	0.485	265.624
3248.558	8.998	146.564	1.223	1.108	2.331	0.472	270.257
3248.711	8.951	146.312	1.236	1.089	2.333	0.439	276.487
3248.863	9.053	144.051	1.266	1.128	2.327	0.405	281.032
3249.016	9.477	141.495	1.275	1.37	2.305	0.38	282.241
3249.168	9.636	139.495	1.276	1.36	2.302	0.372	281.452
3249.32	9.432	138.163	1.295	1.187	2.324	0.387	279.467
3249.473	9.097	133.036	1.302	1.206	2.338	0.401	276.201
3249.625	9.188	128.175	1.253	1.154	2.335	0.426	270.041
3249.778	9.109	129.951	1.202	1.028	2.342	0.455	261.731
3249.93	8.824	133.491	1.225	1.045	2.371	0.464	255.981
3250.083	8.8	138.082	1.29	1.12	2.398	0.433	254.183
3250.235	8.773	139.317	1.332	1.32	2.407	0.439	253.46
3250.387	8.798	137.036	1.296	1.16	2.406	0.431	252.267
3250.54	8.816	136.184	1.268	1.172	2.405	0.405	252.889
3250.692	8.788	139.818	1.275	1.186	2.403	0.393	256.006
3250.844	8.777	142.219	1.332	1.241	2.401	0.365	257.549
3250.997	8.78	142.577	1.364	1.24	2.405	0.371	254.134
3251.149	8.955	144.067	1.336	1.141	2.41	0.408	249.007
3251.302	8.9	141.695	1.344	1.204	2.407	0.426	246.844
3251.454	8.677	138.471	1.391	1.301	2.398	0.427	248.863
3251.606	8.698	134.353	1.393	1.345	2.392	0.41	252.547
3251.759	8.75	138.581	1.4	1.275	2.393	0.41	253.18
3251.911	8.808	140.458	1.46	1.166	2.394	0.432	251.191
3252.064	8.826	143.968	1.495	1.099	2.391	0.431	249.742
3252.216	8.829	142.257	1.498	1.326	2.383	0.408	249.957
3252.368	8.813	144.08	1.475	1.298	2.368	0.408	251.766
3252.521	8.764	147.166	1.436	1.24	2.349	0.403	253.528
3252.673	8.814	151.711	1.441	1.384	2.341	0.387	253.697
3252.826	8.756	149.042	1.503	1.172	2.356	0.377	253.757
3252.978	8.698	144.889	1.557	1.186	2.371	0.392	254.815
3253.13	8.768	148.099	1.54	1.447	2.365	0.399	253.83
3253.283	8.723	148.231	1.519	1.418	2.35	0.421	248.263
3253.435	8.672	144.478	1.48	1.329	2.356	0.396	241.928
3253.588	8.678	141.735	1.463	1.266	2.378	0.375	238.391
3253.74	8.743	143.464	1.492	1.314	2.39	0.367	235.907
3253.892	8.777	144.117	1.533	1.488	2.386	0.379	234.231
3254.045	8.771	144.5	1.563	1.319	2.379	0.427	235.029
3254.197	8.801	144.68	1.623	1.444	2.378	0.461	238.148
3254.35	8.827	144.55	1.67	1.692	2.384	0.501	242.09
3254.502	8.817	141.561	1.624	1.598	2.386	0.463	244.924
3254.654	8.869	139.827	1.561	1.43	2.373	0.434	245.358
3254.807	8.847	139.515	1.546	1.49	2.354	0.376	243.937
3254.959	8.766	137.584	1.53	1.522	2.346	0.359	241.259
3255.112	8.78	134.854	1.671	1.476	2.352	0.345	236.882
3255.264	8.748	122.467	1.584	1.418	2.357	0.303	230.811
3255.417	8.663	125.081	1.283	1.239	2.353	0.318	223.986
3255.569	8.679	133.733	1.286	1.225	2.356	0.299	218.072
3255.721	8.777	141.848	1.671	1.538	2.376	0.293	215.157
3255.874	8.811	134.33	1.924	1.991	2.398	0.301	216.04
3256.026	8.809	131.255	1.661	1.843	2.401	0.329	218.12
3256.178	8.78	134.604	1.406	1.363	2.38	0.375	219.585
3256.331	8.786	142.826	1.299	1.16	2.35	0.395	220.535
3256.483	8.849	144.882	1.212	1.224	2.325	0.415	219.442
3256.635	9.107	143.255	1.123	1.052	2.309	0.432	218.411
3256.788	9.665	146.939	1.079	1.093	2.293	0.416	222.715
3256.94	9.618	144.51	1.071	1.142	2.281	0.436	234.626
3257.093	9.342	143.594	1.095	1.048	2.289	0.379	252.669
3257.245	9.258	139.582	1.104	1.011	2.322	0.384	268.916
3257.398	9.112	136.717	1.101	1.067	2.339	0.429	276.792
3257.55	9.02	136.162	1.097	1.075	2.318	0.452	279.594
3257.702	9.095	142.413	1.062	1.018	2.293	0.469	279.823
3257.855	9.017	138.493	1.073	1.053	2.313	0.476	272.333
3258.007	8.877	136.409	1.188	1.126	2.376	0.444	258.133
3258.16	8.884	140.152	1.383	1.305	2.434	0.445	247.156
3258.312	8.911	144.26	1.425	1.34	2.454	0.465	243.681
3258.464	8.986	142.41	1.263	1.282	2.434	0.439	245.709
3258.617	8.972	143.512	1.167	1.096	2.395	0.404	250.844
3258.769	8.726	142.497	1.205	1.07	2.368	0.366	257.234
3258.922	8.727	138.532	1.303	1.35	2.366	0.393	262.23
3259.074	8.798	137.395	1.321	1.332	2.375	0.424	263.231
3259.226	8.837	139.001	1.37	1.177	2.379	0.435	261.39
3259.379	8.833	141.553	1.357	1.464	2.378	0.432	257.919
3259.531	8.811	144.019	1.353	1.349	2.383	0.407	250.107
3259.684	8.785	143.715	1.283	1.124	2.391	0.412	240.834
3259.836	8.813	143.38	1.17	1.105	2.39	0.456	238.496
3259.988	8.982	143.199	1.208	1.177	2.369	0.522	245.055
3260.141	9.021	139.742	1.228	1.263	2.337	0.46	257.95
3260.293	8.827	136.622	1.221	1.181	2.303	0.441	272.844
3260.446	8.852	142.285	1.137	1.012	2.278	0.428	284.703
3260.598	8.832	136.415	1.084	1.023	2.272	0.433	292.071
3260.75	8.769	133.831	1.066	1.032	2.293	0.424	295.439
3260.903	9.039	132.76	1.076	1	2.329	0.389	292.428
3261.055	9.074	138.751	1.118	1.004	2.354	0.385	280.984
3261.208	8.81	131.26	1.134	1.174	2.36	0.419	266.265
3261.36	8.829	137.992	1.109	0.993	2.358	0.44	255.57
3261.512	8.86	139.57	1.097	0.978	2.359	0.452	250.94
3261.665	8.922	143.866	1.058	1.013	2.361	0.455	249.722
3261.817	8.918	144.608	1.038	0.995	2.356	0.452	248.803
3261.969	8.891	147.283	0.986	0.973	2.351	0.407	248.752
3262.122	8.868	143.753	1.016	1.014	2.355	0.398	250.36
3262.274	8.824	141.759	1.114	1.046	2.374	0.423	249.997
3262.427	8.795	138.682	1.225	1.392	2.395	0.456	245.393
3262.579	8.782	133.367	1.346	1.486	2.389	0.436	240.489
3262.732	8.878	131.388	1.36	1.311	2.362	0.406	239.913
3262.884	9.2	131.635	1.411	1.449	2.352	0.371	244.103
3263.036	9.463	133.054	1.384	1.349	2.361	0.368	249.835
