DEPTH(m),CALI,GR,RESD,RESM,DENSITY,NEUTRON,DTC,DTS
2382.927,17.275,113.487,0.933,0.998,2.238,0.516,137.507,
2383.079,17.248,103.668,0.933,0.998,2.238,0.522,137.507,
2383.231,17.663,98.089,0.933,0.998,2.238,0.46,137.507,327.511
2383.384,17.615,98.589,0.933,0.998,2.238,0.497,137.507,327.527
2383.536,16.496,94.291,0.933,0.998,2.238,0.474,137.507,327.525
2383.688,15.294,87.407,0.933,0.998,2.238,0.496,137.507,324.18
2383.841,15.357,83.426,0.933,0.998,2.238,0.485,137.507,316.933
2383.993,16.469,88.484,0.933,0.998,2.238,0.523,137.507,308.612
2384.146,17.08,90.596,0.933,0.998,2.238,0.528,137.507,303.254
2384.298,17.105,94.237,0.933,0.998,2.238,0.539,137.507,302.006
2384.45,17.152,96.167,0.933,0.998,2.238,0.535,137.507,298.572
2384.603,17.495,99.08,0.933,0.998,2.238,0.531,137.507,290.241
2384.755,17.706,101.252,0.933,0.998,2.238,0.531,137.507,277.352
2384.908,17.471,104.487,0.933,0.998,2.238,0.472,137.507,259.898
2385.06,17.504,112.802,0.933,0.998,2.238,0.466,137.507,239.496
2385.212,17.345,110.955,0.933,0.998,2.238,0.429,137.507,227.883
2385.365,17.186,100.096,0.933,0.998,2.238,0.468,137.507,226.88
2385.517,17.257,86.571,0.933,0.998,2.238,0.442,137.507,225.677
2385.67,17.134,77.407,0.933,0.998,2.238,0.473,137.507,223.893
2385.822,16.762,70.998,0.933,0.998,2.238,0.452,137.507,224.612
2385.974,15.859,66.968,0.933,0.998,2.238,0.469,137.507,229.419
2386.127,16.265,72.11,0.933,0.998,2.238,0.419,137.507,236.409
2386.279,17.29,80.295,0.933,0.998,2.238,0.431,137.507,246.647
2386.432,17.463,84.189,0.933,0.998,2.238,0.428,137.507,270.76
2386.584,17.418,85.065,0.933,0.998,2.238,0.441,137.507,298.787
2386.736,17.267,83.976,0.933,0.998,2.238,0.464,137.507,316.536
2386.889,17.022,84.202,0.933,0.998,2.238,0.479,137.507,323.728
2387.041,16.389,88.428,0.933,0.998,2.238,0.493,137.507,323.621
2387.194,14.484,94.157,0.933,0.998,2.238,0.487,137.507,323.108
2387.346,12.855,98.878,0.933,0.998,2.238,0.5,137.507,322.386
2387.498,12.577,99.973,0.933,0.998,2.238,0.525,137.507,319.946
2387.651,12.564,96.662,0.933,0.998,2.238,0.491,137.507,316.663
2387.803,12.646,94.182,0.933,0.998,2.238,0.482,137.507,315.709
2387.956,12.743,97.162,0.933,0.998,2.238,0.449,137.507,316.584
2388.108,12.84,97.529,0.933,0.998,2.238,0.469,137.507,319.198
2388.26,12.9,94.507,0.933,0.998,2.238,0.452,137.507,323.055
2388.413,12.922,94.057,0.933,0.998,2.238,0.446,137.507,326.926
2388.565,12.957,99.046,0.933,0.998,2.238,0.423,137.507,329.948
2388.718,12.982,107.033,0.933,0.998,2.238,0.432,137.507,332.422
2388.87,12.978,107.17,0.933,0.998,2.238,0.418,137.507,334.769
2389.022,12.998,105.373,0.933,0.998,2.238,0.432,137.507,335.738
2389.175,13.061,99.189,0.933,0.998,2.238,0.441,137.507,336.085
2389.327,13.093,103.31,0.933,0.998,2.238,0.462,137.507,336.181
2389.479,13.093,102.046,0.933,0.998,2.238,0.464,137.507,334.461
2389.632,13.08,103.456,0.927,0.991,2.238,0.453,137.507,334.431
2389.784,13.012,99.266,0.91,0.973,2.238,0.431,137.507,339.639
2389.937,12.944,105.163,0.896,0.956,2.238,0.436,137.507,343.709
2390.089,12.967,104.463,0.874,0.932,2.238,0.43,137.507,343.788
2390.242,13.042,108.078,0.871,0.928,2.238,0.467,137.507,343.137
2390.394,13.152,106.312,0.909,0.972,2.238,0.44,137.507,340.544
2390.546,13.33,106.941,0.966,1.038,2.238,0.444,137.507,334.191
2390.699,13.541,106.434,1.003,1.081,2.238,0.411,137.507,329.913
2390.851,13.502,104.451,0.994,1.071,2.238,0.442,137.507,329.215
2391.004,13.13,106.913,0.984,1.06,2.238,0.437,137.507,330.609
2391.156,12.924,104.381,0.958,1.03,2.238,0.469,137.507,333.503
2391.308,12.851,103.363,0.954,1.026,2.238,0.483,137.507,335.614
2391.461,12.824,101.05,0.922,0.989,2.238,0.547,137.507,338.547
2391.613,12.84,102.403,0.891,0.953,2.238,0.569,137.507,341.123
2391.766,12.802,105.999,0.873,0.933,2.238,0.532,137.507,342.288
2391.918,12.783,106.827,0.877,0.938,2.238,0.453,137.507,343.196
2392.07,12.799,107.854,0.887,0.949,2.238,0.422,137.507,342.15
2392.223,12.822,102.298,0.891,0.954,2.238,0.465,137.507,338.842
2392.375,12.836,101.173,0.889,0.952,2.238,0.487,137.507,336.449
2392.528,12.837,100.197,0.89,0.952,2.222,0.5,137.507,335.046
2392.68,12.845,104.714,0.9,0.965,2.241,0.49,137.507,333.133
2392.833,12.873,104.3,0.908,0.974,2.245,0.47,137.507,331.659
2392.985,12.904,102.786,0.919,0.986,2.239,0.459,137.214,330.75
2393.137,12.924,102.467,0.945,1.017,2.228,0.439,137.705,330.563
2393.29,12.949,103.324,0.995,1.075,2.223,0.443,137.347,330.618
2393.442,12.977,106.843,1.015,1.099,2.223,0.428,138.711,330.141
2393.594,12.979,106.399,1.009,1.092,2.229,0.42,137.116,329.749
2393.747,12.96,106.296,1.008,1.091,2.241,0.449,137.171,329.709
2393.899,12.949,105.381,0.964,1.039,2.252,0.449,137.253,329.962
2394.052,12.931,102.873,0.91,0.977,2.256,0.481,137.523,332.305
2394.204,12.914,102.777,0.868,0.929,2.254,0.461,138.311,335.795
2394.356,12.912,99.485,0.831,0.887,2.248,0.459,137.985,337.579
2394.509,12.913,97.265,0.806,0.859,2.24,0.443,137.731,336.778
2394.661,12.92,100.215,0.825,0.881,2.235,0.455,137.819,333.863
2394.814,12.917,102.105,0.872,0.933,2.24,0.472,136.94,332.505
2394.966,12.901,102.597,0.9,0.966,2.251,0.458,137.35,332.556
2395.118,12.891,99.257,0.93,1.0,2.26,0.455,136.67,331.696
2395.271,12.887,99.7,0.962,1.037,2.26,0.429,136.615,331.486
2395.423,12.894,100.18,0.98,1.057,2.252,0.426,136.315,333.982
2395.576,12.912,95.824,0.978,1.055,2.24,0.456,137.256,338.255
2395.728,12.943,96.58,0.951,1.024,2.232,0.482,137.975,338.611
2395.88,12.962,100.079,0.906,0.971,2.234,0.487,137.741,336.039
2396.033,12.962,106.513,0.896,0.96,2.24,0.451,138.434,334.081
2396.185,12.964,106.082,0.911,0.977,2.246,0.449,137.933,332.517
2396.338,12.975,108.971,0.936,1.006,2.253,0.452,137.581,330.734
2396.49,12.965,114.368,0.971,1.046,2.262,0.457,136.875,329.258
2396.642,12.957,114.904,1.007,1.087,2.265,0.457,136.429,328.552
2396.795,12.956,117.579,1.041,1.128,2.259,0.47,136.582,327.849
2396.947,12.98,120.002,1.061,1.15,2.252,0.461,135.352,326.14
2397.1,12.973,129.429,1.074,1.164,2.256,0.475,134.46,322.532
2397.252,12.92,128.546,1.088,1.181,2.269,0.489,133.096,318.988
2397.404,12.906,125.453,1.126,1.224,2.282,0.503,131.501,316.913
2397.557,12.891,128.232,1.132,1.231,2.286,0.481,130.876,315.965
2397.709,12.878,134.114,1.099,1.191,2.28,0.459,130.791,315.297
2397.862,12.868,138.632,1.1,1.191,2.274,0.439,131.263,312.565
2398.014,12.882,134.359,1.132,1.229,2.271,0.449,130.658,306.083
2398.167,12.911,131.989,1.147,1.245,2.272,0.473,131.569,300.318
2398.319,12.889,128.556,1.138,1.234,2.272,0.484,132.363,295.947
2398.471,12.866,125.934,1.159,1.258,2.27,0.508,130.85,292.082
2398.624,12.862,119.82,1.187,1.29,2.269,0.528,130.511,289.773
2398.776,12.858,113.617,1.209,1.316,2.268,0.532,127.324,289.19
2398.928,12.849,106.31,1.237,1.349,2.274,0.503,123.359,289.313
2399.081,12.802,103.611,1.279,1.399,2.284,0.423,120.365,288.381
2399.233,12.733,104.446,1.329,1.459,2.29,0.424,119.863,287.02
2399.385,12.709,107.157,1.324,1.453,2.289,0.422,121.159,286.569
2399.538,12.689,109.722,1.27,1.389,2.288,0.44,123.086,287.748
2399.69,12.675,112.049,1.256,1.374,2.292,0.426,123.46,289.786
2399.843,12.656,111.153,1.295,1.422,2.293,0.447,123.877,292.101
2399.995,12.655,104.966,1.278,1.403,2.289,0.469,123.398,293.245
2400.148,12.706,101.301,1.247,1.368,2.285,0.475,123.434,293.009
2400.3,12.772,99.094,1.23,1.349,2.287,0.45,123.206,292.452
2400.452,12.815,103.321,1.217,1.335,2.293,0.444,123.649,292.24
2400.605,12.845,103.465,1.215,1.335,2.298,0.447,124.928,292.212
2400.757,12.868,109.721,1.23,1.355,2.3,0.457,126.517,293.567
2400.91,12.869,108.309,1.22,1.346,2.302,0.451,128.841,297.419
2401.062,12.85,109.661,1.201,1.324,2.302,0.468,128.981,303.619
2401.214,12.845,106.929,1.151,1.267,2.3,0.451,128.688,310.264
2401.367,12.88,107.63,1.093,1.198,2.296,0.454,130.283,313.823
2401.519,12.919,107.427,1.057,1.156,2.29,0.448,130.859,315.331
2401.672,12.947,105.999,1.054,1.154,2.278,0.453,132.288,315.86
2401.824,12.956,105.108,1.054,1.154,2.264,0.464,133.613,315.132
2401.976,12.929,101.361,1.035,1.132,2.256,0.444,133.975,316.792
2402.129,12.907,100.507,1.016,1.111,2.251,0.444,136.908,324.383
2402.281,12.921,101.299,1.013,1.107,2.249,0.427,136.758,333.308
2402.434,12.965,102.988,1.007,1.101,2.244,0.447,136.676,339.097
2402.586,13.012,104.157,1.01,1.105,2.238,0.441,136.4,341.889
2402.738,13.072,109.649,1.026,1.124,2.233,0.46,135.902,342.763
2402.891,13.138,112.208,1.015,1.111,2.23,0.445,135.697,343.435
2403.043,13.188,115.933,0.946,1.028,2.234,0.475,137.34,344.621
2403.196,13.181,115.511,0.906,0.982,2.241,0.499,137.559,346.057
2403.348,13.16,112.159,0.925,1.004,2.247,0.494,137.207,346.651
2403.5,13.168,111.327,0.925,1.003,2.246,0.458,137.415,345.481
2403.653,13.205,110.123,0.91,0.985,2.24,0.437,138.112,341.866
2403.805,13.261,112.431,0.931,1.009,2.239,0.481,139.049,337.392
2403.958,13.304,110.137,0.966,1.05,2.246,0.478,137.917,334.022
2404.11,13.334,108.079,0.968,1.052,2.253,0.479,138.76,331.336
2404.262,13.38,109.374,0.937,1.015,2.258,0.428,137.806,328.974
2404.415,13.436,108.232,0.923,0.997,2.258,0.453,137.454,325.986
2404.567,13.487,109.263,0.897,0.965,2.251,0.425,136.536,322.381
2404.719,13.544,107.067,0.884,0.949,2.234,0.44,136.895,322.238
2404.872,13.608,111.426,0.907,0.974,2.227,0.47,135.706,326.511
2405.024,13.662,110.483,0.945,1.015,2.237,0.501,135.199,332.394
2405.177,13.709,112.477,0.985,1.059,2.255,0.521,136.65,336.785
2405.329,13.73,111.424,1.006,1.079,2.267,0.532,135.176,337.195
2405.482,13.753,111.454,0.966,1.028,2.27,0.527,135.827,330.524
2405.634,13.792,110.839,0.917,0.965,2.269,0.5,134.307,319.709
2405.786,13.877,109.54,0.881,0.919,2.261,0.458,134.762,312.187
2405.939,13.95,106.204,0.868,0.896,2.249,0.449,132.282,307.255
2406.091,13.997,102.222,0.865,0.882,2.243,0.447,131.908,304.797
2406.244,14.037,100.544,0.898,0.903,2.238,0.425,131.602,311.982
2406.396,14.059,103.053,0.985,0.973,2.234,0.456,131.439,321.297
2406.548,14.119,108.981,1.051,1.017,2.226,0.472,132.161,325.354
2406.701,14.186,114.891,1.144,1.085,2.232,0.462,131.549,325.066
2406.853,14.045,113.089,1.363,1.252,2.243,0.427,131.478,316.488
2407.006,13.959,115.879,2.18,1.845,2.256,0.395,131.836,307.058
2407.158,13.935,118.37,2.972,2.296,2.261,0.387,130.378,303.379
2407.31,13.937,124.172,3.024,2.142,2.265,0.387,130.449,300.898
2407.463,13.938,119.227,2.697,1.859,2.272,0.388,129.512,295.216
2407.615,13.906,117.781,2.631,1.883,2.278,0.411,129.707,289.122
2407.768,13.882,110.829,3.325,2.335,2.284,0.407,128.792,286.102
2407.92,13.884,112.685,4.767,3.311,2.293,0.417,125.003,285.496
2408.073,13.849,104.938,4.868,3.639,2.305,0.391,121.943,289.947
2408.225,13.821,106.0,2.858,2.347,2.315,0.398,122.36,296.271
2408.377,13.791,105.706,1.643,1.42,2.313,0.443,125.469,302.524
2408.53,13.751,113.474,1.3,1.145,2.3,0.493,129.873,309.842
2408.682,13.691,115.286,1.679,1.48,2.283,0.504,133.571,320.122
2408.834,13.655,118.109,2.446,2.275,2.265,0.473,136.016,330.587
2408.987,13.642,117.671,1.162,1.171,2.252,0.476,138.359,331.29
2409.139,13.66,114.817,0.347,0.35,2.246,0.491,134.701,326.42
2409.292,13.73,108.991,0.135,0.135,2.265,0.521,130.755,325.09
2409.444,13.882,100.653,0.0812,0.0815,2.32,0.485,130.596,326.681
2409.596,14.026,98.3,0.128,0.129,2.374,0.46,129.766,329.024
2409.749,14.159,98.498,0.276,0.281,2.388,0.477,131.859,328.557
2409.901,14.277,104.036,0.571,0.604,2.348,0.489,136.126,329.255
2410.054,14.237,108.369,0.663,0.699,2.292,0.53,137.083,335.137
2410.206,14.175,115.63,1.027,1.099,2.256,0.493,137.311,341.354
2410.358,14.188,115.196,1.206,1.282,2.241,0.497,137.572,342.91
2410.511,14.208,116.455,0.845,0.884,2.228,0.449,137.757,340.824
2410.663,14.196,114.631,0.581,0.601,2.22,0.457,140.273,337.392
2410.816,14.196,121.482,0.472,0.488,2.219,0.453,137.715,333.513
2410.968,14.207,117.804,0.456,0.472,2.225,0.491,137.386,331.004
2411.12,14.208,113.114,0.507,0.527,2.23,0.478,138.558,329.713
2411.273,14.21,106.418,0.627,0.658,2.231,0.462,136.732,329.949
2411.425,14.216,112.705,0.747,0.792,2.237,0.438,136.185,331.837
2411.578,14.235,114.115,0.866,0.926,2.243,0.422,135.553,334.1
2411.73,14.265,114.474,0.905,0.969,2.244,0.441,135.365,336.77
2411.882,14.29,112.868,0.898,0.96,2.244,0.447,135.342,337.5
2412.035,14.322,117.151,0.878,0.936,2.248,0.461,135.557,334.481
2412.187,14.36,119.284,0.889,0.948,2.243,0.459,135.078,332.8
2412.34,14.377,114.369,0.879,0.938,2.222,0.476,134.792,333.346
2412.492,14.364,108.305,0.897,0.961,2.201,0.491,135.716,335.022
2412.644,14.377,113.403,0.896,0.961,2.204,0.52,135.918,335.8
2412.797,14.406,113.585,0.851,0.911,2.233,0.465,135.579,335.183
2412.949,14.424,118.989,0.828,0.886,2.26,0.458,137.516,334.932
2413.102,14.431,113.535,0.791,0.845,2.263,0.474,135.365,334.41
2413.254,14.425,116.432,0.762,0.813,2.243,0.511,136.094,332.327
2413.406,14.392,114.753,0.779,0.834,2.219,0.491,136.458,329.148
2413.559,14.363,112.506,0.787,0.845,2.214,0.444,135.641,327.958
2413.711,14.346,112.345,0.8,0.861,2.223,0.426,135.199,329.083
2413.864,14.317,110.983,0.792,0.852,2.231,0.435,135.856,331.561
2414.016,14.33,117.496,0.7,0.748,2.23,0.474,135.993,331.817
2414.168,14.341,114.648,0.665,0.709,2.224,0.495,135.231,329.116
2414.321,14.349,113.652,0.743,0.798,2.227,0.509,136.439,327.875
2414.473,14.372,108.484,0.817,0.884,2.225,0.489,135.43,328.488
2414.625,14.349,107.674,0.82,0.888,2.209,0.466,134.333,329.087
2414.778,14.257,107.325,0.828,0.896,2.196,0.458,132.773,330.216
2414.93,14.239,109.982,0.86,0.934,2.204,0.428,132.5,332.525
2415.083,14.231,111.28,0.866,0.939,2.232,0.444,134.909,335.437
2415.235,14.252,111.726,0.856,0.925,2.257,0.451,132.819,339.004
2415.388,14.246,106.25,0.844,0.911,2.261,0.464,134.212,340.777
2415.54,14.121,107.618,0.88,0.951,2.258,0.481,133.968,339.91
2415.692,14.045,107.933,0.89,0.962,2.255,0.477,133.978,337.654
2415.845,13.977,114.1,0.901,0.974,2.254,0.5,134.622,334.532
2415.997,13.897,113.32,0.886,0.954,2.254,0.485,135.163,332.586
2416.15,13.875,116.067,0.889,0.955,2.245,0.493,134.561,332.185
2416.302,13.851,112.7,1.042,1.133,2.229,0.465,135.443,332.121
2416.454,13.807,117.263,1.033,1.121,2.214,0.486,136.631,331.554
2416.607,13.803,110.93,0.958,1.033,2.208,0.497,137.126,331.037
2416.759,13.805,110.857,0.9,0.965,2.212,0.518,138.057,329.915
2416.912,13.718,107.173,0.874,0.935,2.22,0.493,136.956,326.947
2417.064,13.787,110.022,0.874,0.935,2.234,0.463,137.389,325.789
2417.216,13.795,113.106,0.877,0.937,2.246,0.462,135.413,326.812
2417.369,13.655,110.383,0.887,0.95,2.258,0.474,136.917,328.578
2417.521,13.658,106.68,0.89,0.952,2.262,0.486,136.465,331.022
2417.674,13.725,105.112,0.897,0.96,2.26,0.468,137.497,332.959
2417.826,13.672,101.465,0.896,0.959,2.249,0.447,137.087,333.371
2417.979,13.638,101.914,0.887,0.949,2.232,0.45,136.885,332.562
2418.131,13.61,100.922,0.883,0.944,2.22,0.449,135.192,329.681
2418.283,13.627,98.742,0.893,0.956,2.212,0.474,136.263,325.091
2418.436,13.744,101.032,0.891,0.954,2.211,0.457,136.123,322.625
2418.588,13.66,100.836,0.901,0.966,2.216,0.448,135.895,321.041
2418.74,13.486,101.794,0.904,0.971,2.222,0.421,136.283,320.275
2418.893,13.555,98.344,0.903,0.97,2.227,0.424,136.273,322.228
2419.045,13.71,101.122,0.919,0.99,2.227,0.49,135.645,326.426
2419.198,13.559,102.901,0.914,0.984,2.223,0.508,135.999,331.997
2419.35,13.449,108.407,0.877,0.943,2.215,0.535,137.363,336.393
2419.502,13.485,107.085,0.851,0.915,2.21,0.494,138.04,338.992
2419.655,13.585,101.065,0.836,0.898,2.211,0.503,138.763,340.33
2419.807,13.586,99.578,0.825,0.887,2.221,0.493,138.906,340.688
2419.96,13.548,100.042,0.809,0.87,2.235,0.489,140.026,340.214
2420.112,13.574,107.368,0.805,0.868,2.243,0.474,139.144,339.56
2420.264,13.58,101.288,0.812,0.877,2.237,0.456,139.44,339.555
2420.417,13.503,103.024,0.814,0.882,2.225,0.463,139.684,340.136
2420.569,13.402,102.094,0.809,0.878,2.224,0.459,138.695,340.865
2420.722,13.351,110.031,0.813,0.884,2.232,0.456,138.187,341.952
2420.874,13.327,109.731,0.807,0.878,2.24,0.468,137.943,342.509
2421.026,13.329,111.044,0.795,0.867,2.246,0.488,138.307,342.045
2421.179,13.348,109.715,0.782,0.853,2.249,0.476,138.558,341.855
2421.331,13.32,110.897,0.771,0.841,2.25,0.442,138.665,341.874
2421.484,13.318,111.62,0.762,0.831,2.251,0.441,138.763,341.487
2421.636,13.324,110.753,0.758,0.828,2.251,0.488,138.519,341.138
2421.788,13.304,109.379,0.753,0.823,2.247,0.522,138.584,340.349
2421.941,13.294,106.353,0.751,0.822,2.236,0.536,138.398,338.94
2422.093,13.299,108.177,0.763,0.836,2.229,0.503,138.457,337.263
2422.246,13.366,107.146,0.789,0.868,2.233,0.493,138.099,335.503
2422.398,13.408,112.257,0.813,0.897,2.247,0.477,137.467,335.646
2422.55,13.403,111.399,0.824,0.911,2.262,0.471,137.783,338.062
2422.703,13.42,112.948,0.84,0.931,2.27,0.47,137.204,339.121
2422.855,13.43,109.079,0.857,0.951,2.268,0.449,137.62,338.789
2423.008,13.428,106.725,0.843,0.933,2.258,0.454,139.089,338.941
2423.16,13.432,101.788,0.809,0.89,2.242,0.449,139.606,339.044
2423.312,13.441,104.974,0.786,0.862,2.231,0.47,140.622,338.452
2423.465,13.438,102.257,0.789,0.864,2.231,0.481,140.54,337.306
2423.617,13.424,104.615,0.798,0.873,2.242,0.504,139.889,336.715
2423.77,13.405,102.928,0.814,0.891,2.254,0.487,139.085,336.525
2423.922,13.392,102.637,0.878,0.966,2.264,0.445,136.833,335.893
2424.074,13.38,102.838,0.942,1.041,2.273,0.437,136.341,335.192
2424.227,13.38,103.708,0.927,1.02,2.277,0.455,136.23,335.137
2424.379,13.389,108.847,0.915,1.004,2.275,0.5,136.68,336.396
2424.531,13.392,110.724,0.943,1.035,2.272,0.489,137.038,337.489
2424.684,13.399,108.547,0.957,1.049,2.276,0.484,136.872,335.742
2424.836,13.406,105.209,0.964,1.056,2.284,0.493,136.96,332.454
2424.989,13.425,106.432,0.929,1.012,2.29,0.476,137.132,332.038
2425.141,13.44,104.214,0.865,0.935,2.288,0.457,136.924,333.583
2425.294,13.443,108.269,0.81,0.871,2.279,0.45,136.243,330.75
2425.446,13.443,110.194,0.78,0.835,2.267,0.466,135.736,324.232
2425.598,13.448,115.931,0.785,0.84,2.261,0.483,135.039,315.293
2425.751,13.461,114.032,0.779,0.833,2.264,0.475,131.992,305.53
2425.903,13.446,113.875,0.783,0.838,2.272,0.466,129.759,299.307
2426.056,13.414,106.573,0.902,0.977,2.272,0.418,128.102,300.993
2426.208,13.401,104.854,1.207,1.347,2.264,0.372,126.797,308.107
2426.36,13.374,103.872,1.401,1.594,2.251,0.341,126.908,315.728
2426.513,13.366,109.47,1.299,1.465,2.252,0.382,128.525,323.598
2426.665,13.416,109.47,1.114,1.235,2.268,0.435,130.306,328.355
2426.818,13.514,111.431,0.923,1.007,2.28,0.488,133.151,330.696
2426.97,13.625,109.285,0.844,0.914,2.279,0.499,135.117,332.383
2427.122,13.698,113.275,0.81,0.876,2.269,0.499,135.531,330.447
2427.275,13.745,107.796,0.802,0.867,2.274,0.492,134.681,327.966
2427.427,13.806,107.132,0.792,0.856,2.291,0.478,135.511,327.95
2427.58,13.86,105.713,0.787,0.85,2.306,0.447,134.867,327.722
2427.732,13.909,107.203,0.778,0.84,2.305,0.447,136.452,327.233
2427.885,13.931,111.552,0.767,0.828,2.29,0.448,137.529,326.961
2428.037,13.931,110.576,0.757,0.816,2.274,0.457,137.568,326.489
2428.189,13.94,113.657,0.743,0.799,2.261,0.469,139.102,326.474
2428.342,13.948,113.525,0.729,0.783,2.253,0.447,139.18,325.917
2428.494,13.97,113.514,0.73,0.783,2.251,0.476,139.18,324.416
2428.646,13.995,117.423,0.738,0.791,2.251,0.451,139.046,323.246
2428.799,14.031,116.884,0.745,0.799,2.252,0.496,137.581,322.767
2428.951,14.05,118.928,0.762,0.817,2.256,0.468,134.697,323.21
2429.104,14.034,115.218,0.815,0.877,2.271,0.488,132.454,323.549
2429.256,14.008,105.265,0.895,0.969,2.296,0.449,131.898,324.286
2429.408,13.977,103.507,0.911,0.985,2.313,0.464,133.529,325.742
2429.561,13.96,100.18,0.888,0.957,2.309,0.467,136.442,326.838
2429.713,13.943,112.644,0.876,0.941,2.29,0.482,138.07,328.043
2429.865,13.91,116.809,0.869,0.931,2.272,0.482,137.48,329.171
2430.018,13.892,122.697,0.86,0.919,2.259,0.491,136.908,329.373
2430.17,13.882,122.682,0.859,0.918,2.247,0.487,138.021,328.408
2430.323,13.861,118.304,0.871,0.931,2.243,0.472,137.337,325.902
2430.475,13.852,112.232,0.892,0.954,2.253,0.443,136.559,320.939
2430.628,13.839,110.464,0.904,0.967,2.267,0.453,133.815,315.438
2430.78,13.841,110.216,0.924,0.989,2.277,0.454,131.634,311.717
2430.932,13.849,113.353,0.975,1.047,2.282,0.432,129.707,310.571
2431.085,13.89,107.911,1.021,1.101,2.29,0.406,129.535,314.03
2431.237,13.903,107.69,1.063,1.151,2.288,0.4,130.892,320.754
2431.39,13.893,103.438,1.037,1.121,2.273,0.414,133.132,327.097
2431.542,13.877,101.476,0.943,1.012,2.255,0.45,137.578,332.884
2431.694,13.875,103.65,0.883,0.944,2.243,0.457,139.023,338.546
2431.847,13.887,104.92,0.853,0.91,2.24,0.467,140.433,343.042
2431.999,13.91,111.893,0.828,0.883,2.235,0.461,140.492,343.721
2432.152,13.92,111.905,0.807,0.859,2.231,0.49,139.626,342.623
2432.304,13.94,116.797,0.802,0.854,2.233,0.529,139.085,342.545
2432.456,13.913,119.519,0.816,0.87,2.241,0.54,138.626,342.173
2432.609,13.922,122.572,0.825,0.881,2.246,0.521,139.118,341.695
2432.761,13.968,120.682,0.822,0.877,2.238,0.476,137.601,341.162
2432.914,13.979,110.997,0.828,0.884,2.224,0.456,136.488,340.171
2433.066,13.956,108.247,0.843,0.902,2.222,0.443,138.037,338.853
2433.219,13.925,103.358,0.854,0.914,2.236,0.442,136.325,338.098
2433.371,13.928,107.307,0.851,0.91,2.252,0.452,137.92,338.002
2433.523,13.932,103.04,0.849,0.907,2.255,0.47,138.099,339.031
2433.676,13.926,109.772,0.851,0.91,2.249,0.451,137.021,341.424
2433.828,13.929,108.581,0.863,0.922,2.249,0.452,137.194,342.426
2433.98,13.941,114.354,0.878,0.938,2.258,0.444,136.468,341.613
2434.133,13.957,113.858,0.885,0.945,2.263,0.467,136.54,340.313
2434.285,13.953,117.209,0.875,0.933,2.251,0.454,137.389,339.797
2434.438,13.938,117.728,0.876,0.934,2.227,0.448,138.307,339.831
2434.59,14.005,120.149,0.895,0.956,2.207,0.435,137.725,336.901
2434.742,14.055,122.64,0.896,0.957,2.202,0.454,136.247,327.896
2434.895,13.995,122.809,0.926,0.991,2.215,0.469,135.413,316.792
2435.047,13.97,123.559,1.006,1.083,2.237,0.472,133.359,309.277
2435.2,13.95,131.047,1.094,1.186,2.26,0.414,131.396,305.99
2435.352,13.929,135.061,1.137,1.238,2.271,0.405,129.049,305.845
2435.504,13.891,138.834,1.141,1.243,2.274,0.432,127.217,306.322
2435.657,13.84,131.076,1.156,1.261,2.277,0.473,126.13,308.36
2435.809,13.819,130.456,1.164,1.27,2.279,0.473,126.722,311.065
2435.962,13.822,126.082,1.125,1.225,2.275,0.451,128.171,312.12
2436.114,13.822,127.787,1.098,1.194,2.265,0.414,129.753,312.799
2436.266,13.824,127.446,1.087,1.181,2.26,0.398,130.068,312.035
2436.419,13.822,125.988,1.068,1.159,2.264,0.384,130.176,311.553
2436.571,13.802,120.162,1.066,1.158,2.273,0.411,129.863,312.611
2436.724,13.772,117.061,1.045,1.133,2.28,0.409,130.202,312.871
2436.876,13.747,115.654,1.049,1.139,2.283,0.406,129.701,311.435
2437.028,13.736,124.429,1.026,1.111,2.283,0.427,129.824,307.19
2437.181,13.705,123.641,1.075,1.171,2.282,0.442,129.596,305.089
2437.333,13.671,124.269,1.147,1.256,2.282,0.464,129.772,308.249
2437.486,13.691,120.062,1.109,1.212,2.275,0.465,128.949,310.47
2437.638,13.716,114.129,1.016,1.102,2.262,0.476,129.873,309.756
2437.79,13.732,114.823,1.005,1.088,2.251,0.521,130.752,310.635
2437.943,13.772,112.544,1.013,1.098,2.253,0.51,132.048,313.659
2438.095,13.804,114.842,0.992,1.073,2.266,0.49,132.891,316.158
2438.248,13.796,112.86,1.02,1.106,2.272,0.437,133.955,319.169
2438.4,13.793,111.024,1.05,1.14,2.27,0.447,133.727,321.167
2438.552,13.79,113.93,1.018,1.103,2.263,0.479,133.923,321.235
